Temperature,Humidity,Light_Level
19.91966084742396,37.8810155214649,793.2510167523277
18.268683511394713,58.530335328829125,985.8346452532993
29.11513809512633,48.17174493827842,275.57912169743213
25.783480569911628,49.00173689139504,108.93247730023504
32.67598477004937,45.00261318170724,995.9772115552431
10.571733746499323,44.58030026553453,158.07513183049326
14.291608097110018,50.693591583464006,775.4787726602847
20.78912117707757,59.67331859254162,72.24299973590765
26.05875040968362,30.17624997101229,979.3711026888445
25.622993130674963,53.569260311853775,425.42013010285365
20.10409892445852,35.30754011993131,569.8899665551015
32.245046377490766,66.640074599298,424.39176481715714
26.98270504404016,48.037278783099936,646.2305831478042
17.71729194941455,59.369631004389866,843.595481106046
10.944635112686553,39.32481598818907,145.40980719203668
10.099465304049556,65.99311360857888,356.52128721878427
10.442563880367649,53.181782073889394,963.9752081015945
28.491872992297417,63.05910528660174,119.04232035390139
32.61248180203225,45.38833233029149,428.5244831958436
15.678323801229677,48.369196079803736,511.1814892974194
17.28682830147998,56.94241479367837,119.60080388470706
27.261855962226143,62.79821482691021,802.3550168647193
18.059501997298234,43.43528101521107,653.0298145415896
24.27856264960034,67.1193901084798,789.7874389721497
21.13002532605362,65.33532935702283,306.8809402585572
33.4187794638639,43.64931881608237,863.8745600136998
17.405918412006642,30.241562902939442,135.2800000673825
28.421378848974275,44.15556494601938,841.5386147313551
15.059732513112781,65.4541085737221,521.0998388212184
29.03074775140552,35.07725060470464,841.1288198691484
25.433084204480913,68.74444120902008,571.9614785894494
14.495885921624538,39.33173973461417,404.0996971236118
20.266115459360826,50.0517916970152,370.39009465229157
20.248024045210123,59.43105432035272,867.1604815781723
33.2921218825676,53.37436710680163,951.0591166869169
24.938786959538575,31.432115298567226,583.1894294047157
26.0439166275774,53.4381731256439,567.2058298699686
18.184890125010533,60.792679103336965,912.4372830422587
27.192535816817216,33.14283494064584,297.4600381415181
15.493583991242884,49.467319363248166,134.4689505256974
19.771765312254352,62.65106549778719,587.7773776486094
18.020215949884076,47.58715856687935,371.47714544374924
25.052993864453313,50.67037783561131,482.05011772676244
34.660133427520805,38.17405227168827,930.846765990988
23.911033644512933,46.71084364241835,601.0364425899623
23.97012227609884,50.707105035694255,304.06043297304166
23.36093919379142,45.35798426631298,230.7246998785978
13.901556643717068,46.855749274334606,400.3706126356026
19.252501292002513,44.58044244844322,965.146781167835
20.955209027546246,45.54488978971473,231.5380200452998
10.591005079949799,53.16419278121212,426.53805875973694
22.415446776524213,60.65088327745627,443.3894686836323
28.105380235871316,51.13156031675558,467.46180176192775
27.40388159152141,37.226290280315936,46.39006971623949
12.68555852091553,65.28451403225446,320.73076551776023
11.635057487657473,67.01006845561673,306.23969900016857
15.047663601678027,68.60184247143948,352.85573300828065
18.451819020266086,46.07814535593542,703.8163834484224
24.6286824683825,46.156115874782714,524.8146029081655
24.367670016904924,62.95701731767671,155.83503195554871
13.47492333674303,35.240330032986776,477.7715944316935
25.237762886606653,39.48112143133099,334.753282326535
15.512462008156369,62.789299750455555,319.21663480300344
26.24821348649043,67.41888665670996,628.6647824980814
15.233526638596317,34.92527464831616,433.4525123759797
12.2108392371808,61.08202476252629,338.7771036317886
22.197565105325666,51.369744686181,995.2249981500489
28.10711237120732,42.96364896792476,827.6208589642974
21.788267832789174,49.454972769222415,420.0643393455793
20.401252364610507,56.8204562712452,811.6509508270539
12.134480579960746,63.35728488586832,638.9153369416082
23.426587218293655,62.95477386195744,58.35260948318988
21.21339076096507,32.538011745385035,791.3264032033292
33.144713650040245,49.136959198201765,680.3501041400965
19.960447661202494,35.39394895756187,214.1775913529942
19.72969257660777,41.8681289428838,683.3455586917526
10.430325153689012,65.1729737348295,870.8491504738033
26.566892085569407,35.09118213742254,40.21457057411693
18.60501529596373,39.90954668192591,523.4495413547338
17.87006245143357,66.70150129844038,391.28418695313746
28.05522252527673,41.94280679678366,788.7299389543276
30.856552250301334,52.55226116647341,234.72995625050586
23.923310394110036,36.851642070585726,103.97921296943025
13.770688045334673,65.94954575680441,755.9508308671776
17.052269643798024,63.47022360995087,108.04357290607724
15.196283602035418,42.44705719362506,198.62185353417982
15.078584885152761,56.292941084648874,266.7279018735363
30.84454014913826,65.71164217875861,81.7420959723837
26.939265745306603,60.37428761716339,718.1464702864885
26.620058819021416,62.94412928939168,712.214342645641
15.188805363656908,33.96637716389519,95.657531542919
15.037848942302741,69.12251267477369,773.1148246093155
18.564467462254367,50.11571803319411,111.61613023995898
14.847021130188597,66.58287580042379,212.67825860582866
10.049538115650341,48.60782692644169,642.3215442221549
27.379509879151772,41.5572132843552,187.3141446819885
15.66255120217954,57.80788396933742,426.4129364761412
24.955542837486163,47.99968253342098,869.8779003647912
27.333230472477048,33.99014034536917,1.637855971714175
32.8903276519698,63.0969423306712,664.2126378283195
33.24346428771177,45.92334991829644,428.26162058506435
19.75053175028728,49.16899615713096,446.2834846090322
25.491752991472882,41.77718142191975,152.2581113757121
28.183210017580173,56.95249266245005,995.5074949704089
33.13409652248769,34.335449512790646,943.0906672495171
15.06698403331714,35.1390848698751,425.87235241328057
32.09639088191905,54.5319509258635,883.5968745646421
15.359988495182925,63.193435115497664,359.92435634097353
15.575373383533226,36.12238414833544,984.2280131757925
23.598436914611323,35.00070745458417,599.7000445264808
26.74090850249131,60.53822889214416,94.01903173457305
33.873148432892236,57.35397489276066,620.3163655074857
12.159618934036835,61.50433759565095,351.26428392755247
29.34352377662463,65.97503492492524,402.25989382776504
26.564346581641047,34.13047656375886,887.0033334827277
18.227476940132995,57.60131711050116,770.8865089822585
34.32743944447116,34.89183802805491,937.3860580008275
34.457544701008935,69.01923842868653,993.266072885709
31.27975930850445,65.88350200489691,426.3936205077756
27.57179910218234,50.69145134721646,5.998584723817979
28.58855724246145,48.79348013790345,615.855162887487
28.30751239230301,48.347545455173666,211.14770655924454
23.983864137848663,50.25653356860677,239.62588636125471
21.164138071845287,44.92661138266086,630.9629504529427
18.392659953393473,64.58742280638745,965.5568389845105
18.563484548329725,48.880098080983785,868.1103747216043
34.12442279104493,32.72977448870321,796.8521895185146
27.744162248298082,49.1162224138352,159.22677988942135
34.62631666671416,39.61015934833216,599.7868316223263
12.554473043953651,58.330872514864126,799.640859897813
17.589596919329583,47.19035818420155,362.0156788742763
33.768725459146616,63.974039590295384,880.3348575888143
21.256003888697155,41.89402354197155,441.73598134533154
25.569885010478693,31.132162298221665,728.4894417549959
27.05340931218687,43.89452241359888,825.9709109412616
15.472597163241394,41.31937660073716,847.7118155556121
18.157751459024297,31.81327689698351,110.42563664819593
22.39489824115489,56.2121230604367,721.0307205518567
25.42468672674059,57.832978200738665,582.3370074365089
24.838534214836915,41.114478771244634,273.9742307446592
20.74456363245831,34.79514707432475,884.3776034680061
21.590554151235608,54.39645628969286,403.70757530950954
32.81991396712904,59.97231860296474,312.7230140207057
34.4199858225398,40.346204552251976,414.48349339103595
13.414238832285088,48.46096444007632,435.6790859183292
32.65633828432887,51.411609027020276,838.6030910858325
10.399866570154938,59.208729490294076,284.3552411966774
11.63307956211727,54.905166676034156,677.2265714563725
17.46940848253379,46.76712141977714,783.6542805789699
30.68879425882106,55.19404789740706,634.5284642635696
11.79361445161482,50.26822633809316,741.8945861420796
23.266271739274504,64.38070621400718,753.7743077412583
13.39592955493103,64.04646829637026,400.86715159752
10.83819391825907,60.67785639498835,161.15394561626616
16.349347415187424,64.05156313876385,202.4805044578154
29.615665947866336,69.13864808457882,226.75241682583535
26.710827786573248,58.50568342689716,676.4320775152721
31.584397554786833,67.92673402034515,680.741632129675
22.953759238999854,38.18861950141497,954.6164795618092
17.758403910112666,49.729218457213506,462.25569999724513
27.674865542450675,41.64796922148316,814.3368414860727
20.780275428605563,68.38689015192794,914.3222408848574
27.814287005817125,60.08999637462502,555.1312183623224
25.807825262367047,50.64920321396259,738.8866890943003
22.838166087437912,69.95715739362495,232.41010514885906
15.363774949548251,47.75809368402169,746.9574304256139
14.014321897846884,36.836937437378396,335.7633417714134
30.646705914414394,68.94545836129035,558.9198032796454
23.17155033470963,54.070306195749474,500.8941631601136
30.4287224986014,63.086592796885895,177.52948655881573
15.612304738443042,49.4221936660463,688.389244715061
24.03474939072128,54.67403216316941,206.43442116857435
14.788448698689013,67.19888366078669,243.67718409448923
19.618706452953873,49.44125509759057,269.8751019298743
31.71594116412571,43.323233701584854,41.18015673733322
16.814002725258756,68.49919952855447,186.4546157332123
34.77518838037899,59.42194304835225,170.22833086608603
19.981409316091,39.88637793378792,299.51027000737287
34.18062777908672,69.00989923148956,662.9464154339346
19.53376125313181,45.37256085646341,204.33164861687249
23.83064203011543,43.02527462992478,152.550106931437
14.574202571155336,37.30310584962253,452.94803817146123
29.076195361479392,31.67692016372259,564.3574356088457
18.593370494102356,65.94696943727408,59.772267159332706
10.97462439251412,46.652288620482736,846.7439554181352
33.18580217484774,64.66231964659242,947.8568670113185
14.39747688053793,63.32554439097071,711.5382334188436
11.929585285460478,51.632182890530714,130.9107037661935
23.565940923763257,69.43597558124614,544.2458730595469
27.758360409199547,51.10013887038019,253.47133347061313
31.909354307626376,62.32669698249187,118.08550007224483
23.14678228408431,43.63452530888733,895.684559097238
13.249940891984238,49.73971929653945,883.2038279963091
12.26609355147891,64.86776327707862,544.3454264452474
14.435846103140559,55.95081954750394,190.453440212742
20.049761422224485,39.68714953118621,345.60857216301986
14.062057353853321,68.49077474592514,397.4409059006202
32.42298829814592,64.46000830643399,410.0409014305416
27.551207730523114,30.51594319426944,910.0532609608546
28.184921213415,66.6821563328975,928.2996781771237
17.330721128753133,69.3073507158581,32.326375152888055
34.026011497781155,54.25106018887681,633.0945177183347
20.00725798171053,52.19867899251449,855.8489280183323
30.581583595271617,32.435017934031784,345.5309996305357
26.59429505340946,30.00007606172233,257.28973476141306
20.1429075810263,41.38659072551268,25.51556676800637
13.240072430306784,47.53638845576225,286.9326918376509
29.229735271598557,36.62093085717715,534.0927558498887
34.704588192879996,58.88453089890829,272.7834165823673
26.927803451152762,48.21183189993711,493.6627572502879
26.49306270778223,35.380308150088666,950.6052534521797
15.861346109705277,41.22856252113899,615.4456617821081
14.284357171037552,42.00206381873557,799.5612409190076
23.367705484690497,37.41091512077458,82.71370632244823
29.643634477889975,41.73717304967007,288.3891987162399
33.715619464668514,46.075913469822524,923.2844588992172
25.76606286237179,67.36122403438537,271.50430011499105
32.8645167485528,62.51520375313258,747.6665784081848
25.569356347916155,56.03991178340992,222.29049660240173
33.30707528189565,35.817127180848615,562.171568905732
19.483458985856714,66.10684099780295,10.214011079259567
12.606475545752879,45.0601781650545,527.8261930242709
27.517759088787308,51.662209676858026,95.63089078928667
30.855556748057626,62.2019692032899,711.6411214877896
34.808230641592885,37.76172501241933,318.8908965695713
15.223294462573751,61.631774256285134,455.4241819468983
29.01809134540742,49.761699779164466,217.96869918964612
16.592489241171496,37.66983523821299,52.74079198299064
17.037423637828375,34.870503406907375,954.5532662859621
13.808251227098763,58.43237418005726,107.33939124401981
15.921281903552744,33.33825891955683,99.84270703598742
13.018353872394266,53.52285442501539,881.9164908769493
20.156082143423305,53.27371518238413,298.7575238938097
11.836143734561412,47.7383772381934,674.8405710939974
14.421486820582608,33.92031386177378,189.32565399396117
30.96976096094058,56.65331084527256,462.0711520015074
20.964898861178707,67.89755463718687,279.11368627983467
16.08518284439214,34.75845416110077,722.3012932248427
25.075036292696147,58.03509477336651,154.26749523432747
14.952686879493253,34.33495471427673,612.0581057065701
17.73039229689369,46.59184071218139,155.04588924848582
29.068414855327703,51.55804481235524,464.55329745648066
18.82044621831561,47.336492667180536,585.2303761195577
19.103884367298697,44.672868151870254,512.4539637161943
29.366510462572958,57.34531042274454,279.1617194787875
32.72439984482757,38.58416202094013,13.924307681618565
18.702999800732044,46.76535087771066,461.33002310166404
34.5268389822204,44.27840268499072,225.39496062333265
19.484565896278447,45.505708034280374,849.60608416719
24.35944576218848,64.08362114235243,191.84642344446624
21.647417975828276,53.94163928510285,820.9976959338806
18.100819886793133,65.94628648851342,873.536435074327
23.20673072088138,30.533534098603322,132.98787754225495
34.83489735285771,50.19134874530552,503.4486247683543
20.086702942623067,36.59658219202928,106.5931971440629
25.75224270923827,31.730553206563158,74.9658571169296
26.41354879513916,36.87458999594182,782.6597257740594
28.631557000754864,31.39041710728189,75.10095477835709
11.238289354009982,46.036349048642236,903.1146127567098
22.394837095172527,34.11462423518116,26.551787001581783
20.12366703116715,66.5996628847559,979.5709988428285
34.56534810876037,35.8393853101285,969.0494474158644
11.383379615917477,63.73277561604416,243.21808826701152
18.701440698150925,35.467291192534354,8.699497219258223
24.803167245261363,59.22209997649787,930.8083768121701
12.41580391943757,40.1990913017233,523.6550826908838
15.740608920581339,65.83580409582177,438.1397830531433
11.588465902131563,42.93413699451512,48.03071573271522
31.850514213780254,63.54685995564682,530.5679678173271
28.462252587877853,68.44248274988459,312.3127940693505
18.928102921968673,65.66830205494405,840.194990729971
31.848852826169292,58.499554883717536,457.84685386641235
30.430890643913834,35.06831078416188,365.39807426512016
27.53693097109942,59.14747700561339,580.4593259810526
12.539259463497551,52.92347599084797,643.3660366942017
28.20823493154863,61.648127544069425,308.70455369327334
28.24374267731164,46.19877531333301,950.735451346152
10.698614412056944,62.27928382280605,784.7968123159341
33.50785027063526,48.75086542111194,91.66806994848753
13.008978926127366,44.35850669049162,670.9839339412533
14.762483071692579,64.28238183587956,825.8530841641531
30.256234714962957,43.13936479560819,211.10329423169827
10.349364815777598,54.842415536870575,524.2379749458231
17.945290317070757,62.72521526284036,578.9118426885935
12.857141857056295,40.32834664143229,882.2778890687698
26.67962408240235,60.89581995863947,529.0542249252193
23.46102473808061,66.85571865981933,151.43550735676203
29.9105200113317,53.183553369874645,74.44313005664993
31.578415991198206,31.523047080367586,597.9488931716759
16.984049123671753,37.51360909744339,715.8694198475596
14.303798590069135,60.123625538942925,996.228520344403
34.187176418412434,58.933537454617095,834.8866010645203
23.170565719233224,43.62422610573816,735.8880320652976
24.768084752139778,63.89318444243434,171.18024990743564
11.21629762670362,53.0413615649186,392.35984009846715
21.89420503370569,55.38634081055959,415.63050824792094
24.261636924737203,69.43177692379209,764.058694170135
34.463411554809454,42.81477770788834,503.37275737063413
17.043283132925126,60.757783933316134,17.486790490190085
21.08897740194549,68.46018589552423,34.69517418082469
23.13911408177448,32.30039024432,542.1741471284674
27.82150539633204,42.05999227834814,664.5820232721118
30.58458300759417,44.774902193423955,230.6348393011073
17.586186785715352,43.90471563266955,194.73245022336138
29.461311488069548,59.94977662799036,862.9129574040155
19.068264329835984,66.2572407900203,713.5548195719056
29.708496087325493,40.72389285958153,503.75463689481217
34.66220489787993,48.94593914594472,184.1576453543916
30.46753880047175,41.683718600948396,156.33357512079516
11.832649120455212,69.62642622643149,356.8402130879269
31.553961976765034,41.108228430079414,947.2443451145795
22.197411859872076,57.74573493871695,746.464431735244
17.82195649676025,33.03202671988924,263.4998595780843
26.909229998522015,37.38818997297068,637.1966955310779
32.61871423847605,34.55823273571782,53.04114854136366
13.215048664523756,61.123980487775285,578.947715675959
31.683571165362068,31.03799236374322,427.59262624423354
27.037709742877976,64.80366581405718,190.53344477050095
20.340830101436097,44.08597944531441,758.8499243980315
23.89344989650774,44.201336645032534,533.5935800171081
14.763540163443217,38.986810856967054,561.2636391483954
17.81611074647102,69.05855479056687,758.3354475421651
27.114712362423912,37.81668792072768,581.5158596470424
20.800877503659095,53.73856599811773,487.70290044635976
22.63679091117535,65.44183092715807,281.6794790278702
34.941078160473225,60.17230598407219,606.929784464691
27.130601322673392,39.247500608016786,979.0876509062119
20.025453582098578,40.70443569969415,996.1880217185594
21.78464781588267,51.4427145226523,429.55440231993833
26.08565272962409,66.64739761277686,1.2525671008565276
21.379996486531923,51.50658188216224,323.4386691649104
17.884384876187404,60.56952839181948,935.7711252301193
15.16440270558283,48.82834730019734,462.82133842193906
11.219656065476812,63.530550838847056,37.40576242278848
20.564775058525857,30.594629205393986,629.2175908021579
20.980926698769665,56.81225648072312,553.5829327581835
14.413824439534173,68.8805500814673,732.5032103109551
10.118623546324761,56.73675002088138,389.14162961105967
26.21038862544293,45.93535099186877,210.98314679206786
28.415604369208257,48.87324717218368,226.49753088378088
16.550524922949506,67.4462828337452,603.3489252870924
30.549052404593525,52.89279090738941,99.14257307139007
12.878359699212163,34.8340504235708,116.5115590270287
25.35821260250384,63.67208405633053,769.4677905973288
22.255444827767477,65.78632026822291,88.82205633869933
16.49599404801384,62.52886355105823,489.4757621758614
31.45216068488241,49.07969510986142,796.3647345906401
32.05642567894611,55.97895409932268,857.575909775461
11.194427235179575,62.90041076577265,536.6353315430994
11.066035916011018,64.94356766050926,281.7194069714278
32.6332907203473,64.44888050912601,936.2624642499485
29.12101239628607,35.17531396837853,709.3503419404441
30.542680228044414,56.614474977463615,857.7536787058635
10.118546046325537,35.83919335114515,425.09838755051857
16.02821916765216,48.2480881206985,314.1482947548685
13.33483689141572,48.93882382785183,392.1493555248268
22.341022062829516,57.19893236617523,566.6553643483902
16.08683066689165,55.64460991871121,545.3526763438476
10.850346857838986,57.81595442166157,615.8325065162719
26.97953715301859,57.93555144993335,667.6429330482084
34.544651743165716,68.28089811200493,514.3398345097972
30.64722624498859,46.02536701759973,460.39678796726946
18.24116553607362,67.70760380747049,667.9498237140352
26.66107884159103,65.95596487064856,546.7701451855216
19.57572665467965,62.27125563334728,567.3463169875904
32.038170540101746,33.63749267670475,371.45175465120974
18.90908936432593,55.78979019480436,377.7226749948653
31.13298961887386,48.25269891516207,559.5493819354003
21.06306758586672,63.42354241368008,929.2647216049672
31.30014984144176,68.70227529898845,528.2890580046202
20.059484658460036,60.62626783351014,28.451722010853885
15.698393452797305,30.181752107320317,439.8177139340344
32.413128623520166,48.15409150361562,901.028153334818
21.17074251605107,69.96343644382058,330.9690218235155
12.465609246600948,49.17027029405348,907.9125998488831
15.23970878122472,56.0752801990743,64.1818982961072
23.550435800071718,49.847463148554425,355.1152270578719
29.280176149725754,58.126809004300014,5.534510147823912
11.157060072466326,39.82553598689704,260.98198482218095
19.868808118836526,48.23098953964833,336.4155437166892
14.627517039563845,34.56823324915978,21.851662249969483
16.577097806742145,62.980229587663466,487.95172166004943
18.685171688221985,49.39931909052212,6.437280679935431
25.142526811353235,65.21940981535987,672.016365245517
12.0006255438689,42.783020100398375,8.862149572978705
10.988110203527452,33.29205878257475,180.23218209376557
23.738694282306376,30.809534975203437,192.31276505881743
21.458910556868823,45.6334098297264,439.91387485879704
14.159035196357387,58.52756333674756,909.0837713982447
16.486211407844287,35.6261757296813,782.8946328853032
10.462449014752577,35.66847975301628,659.3108046267763
34.39899359477852,32.95740803321945,270.83104496630096
17.095413708919434,66.78376355326037,697.1324503396002
31.242206708288496,40.4436881301109,969.6971391449101
24.31913755431602,43.45092218988559,84.14153212323305
23.54530115775305,44.697036623541706,826.5376700497736
26.87790952802676,45.28097222628334,634.3066477250476
10.349696030712574,68.54843652960457,430.0444901844197
19.07659428160523,67.28801058206157,176.45464915166176
21.01222794500319,56.603325388943915,836.8384562229561
18.551451060996087,48.37067758339188,46.930897372667424
16.25400600634753,33.26398939502073,990.1266201402386
12.030531732447757,32.495557459036995,129.39945957625798
20.20118611072836,57.90262579867482,287.8996280931633
17.90606118398461,49.65880147047655,602.1441626548898
11.141008199368429,62.32985261511706,619.3616218384474
28.72550672430087,40.37166509452976,902.4518001703665
21.150236206199395,45.11310934195842,844.2100018147387
10.6452835013172,55.6847425671625,994.3565354059251
17.944830153778483,62.36790169703781,912.9258388068298
12.38324992718518,51.01826832335054,697.5331697158331
10.014202568333321,38.8033637370426,118.46793695960068
31.739037574888254,37.65011937987124,794.9050879013743
34.13283699506256,47.987507257469794,149.24620103579366
12.767553963518864,51.781212872892525,612.9301839116044
33.39748740274579,31.797204666918276,906.467821107481
27.751213932088586,68.35392968053684,430.17993108952015
22.52893573682814,43.18737704164859,354.8710933755416
29.946502208397117,60.48100702738257,776.9458493449704
34.837362965817135,62.80371702034805,239.52373916931458
29.21119370407525,38.48252253102295,358.69930047439703
33.16054419638748,60.305601715649395,441.33311029974476
26.244159644021696,34.96899467888937,590.0984253957726
23.638677631562093,53.32366847817483,543.7746792779808
32.74424175411063,60.7656365073499,203.00528808536922
15.38209057592076,50.64438175193912,602.8765590972545
17.07947439517178,61.926752016796414,638.1426021781486
12.91406443004367,47.74414222594871,999.6158846464464
25.175948287179846,50.4134548784841,440.2148451778594
28.699701817396765,30.384923620620818,525.6463048815083
21.75670745709326,33.07389236328585,590.667881405489
15.991950439734723,48.04129306458324,176.9134923565021
11.431764504143251,46.524940979636455,246.65898183425372
32.34416349990004,59.40785651175415,681.8366328839325
12.078527382836468,53.49800546747776,803.1229604093409
13.842257250019262,45.384077954824335,835.3877357122308
27.79074907908188,69.32394450094895,870.3487581922047
27.059090362930718,69.69364251201587,132.6946837858488
13.915693633899068,53.20058953190021,3.92667490718146
29.729725188795673,54.89169136459087,783.9759206988343
33.26649457146883,52.41935666204673,319.83599772666616
31.953476506504206,37.112460164756,403.6307038622855
31.004291525096335,46.491465064660375,819.532159180064
31.542087137965797,38.14054976300721,24.1720667910047
19.97028935103467,49.5333402443596,929.7600949269348
14.514997045788022,34.98112270289999,623.5263217182359
