Latitude,Longitude,Altitude,Distance,Alignment
37.800167685282446,-121.09776063184214,64.54560256146846,0.0372,False
37.80016756110384,-121.09775963958228,64.54560256146846,0.0375,True
37.80016743593302,-121.09775864744712,64.54560256146846,0.0378,False
37.80016730977014,-121.09775765543765,64.54560256146846,0.0381,False
37.8001671826153,-121.0977566635548,64.54560256146846,0.0384,True
37.80016705446866,-121.0977556717996,64.54560256146846,0.0387,False
37.80016692533032,-121.09775468017304,64.54560256146846,0.039,True
37.80016679520042,-121.09775368867616,64.54560256146846,0.0393,True
37.800166664079086,-121.09775269730986,64.54560256146846,0.0396,True
37.80016653196645,-121.0977517060752,64.54560256146846,0.0399,False
37.80016639886264,-121.09775071497312,64.54560256146846,0.0402,True
37.80016626476781,-121.09774972400469,64.54560256146846,0.0405,True
37.80016612968207,-121.0977487331708,64.54560256146846,0.0408,False
37.80016599360556,-121.0977477424725,64.54560256146846,0.0411,False
37.80016585653843,-121.0977467519108,64.54560256146846,0.0414,False
37.8001657184808,-121.09774576148664,64.54560256146846,0.0417,False
37.800165579432814,-121.09774477120104,64.54560256146846,0.042,False
37.80016543939462,-121.09774378105496,64.54560256146846,0.0423,True
37.800165298366345,-121.09774279104944,64.54560256146846,0.0426,False
37.80016515634813,-121.09774180118544,64.54560256146846,0.0429,False
37.80016501334013,-121.09774081146396,64.54560256146846,0.0432,True
37.80016486934248,-121.09773982188597,64.54560256146846,0.0435,False
37.80016472435532,-121.09773883245248,64.54560256146846,0.0438,True
37.8001645783788,-121.09773784316448,64.54560256146846,0.0440999999999999,False
37.800164431413066,-121.09773685402293,64.54560256146846,0.0443999999999999,False
37.80016428345826,-121.09773586502884,64.54560256146846,0.0447,False
37.80016413451454,-121.0977348761832,64.54560256146846,0.045,False
37.80016398458205,-121.097733887487,64.54560256146846,0.0453,False
37.80016383366093,-121.09773289894125,64.54560256146846,0.0455999999999999,False
37.80016368175135,-121.0977319105469,64.54560256146846,0.0458999999999999,True
37.800163528853446,-121.09773092230496,64.54560256146846,0.0462,True
37.800163374967376,-121.0977299342164,64.54560256146846,0.0465,True
37.800163220093296,-121.09772894628222,64.54560256146846,0.0468,True
37.80016306423136,-121.0977279585034,64.54560256146846,0.0470999999999999,True
37.800162907381726,-121.09772697088096,64.54560256146846,0.0474,False
37.80016274954455,-121.09772598341584,64.54560256146846,0.0477,True
37.80016259071998,-121.09772499610906,64.54560256146846,0.048,False
37.80016243090819,-121.0977240089616,64.54560256146846,0.0483,False
37.800162270109325,-121.09772302197445,64.54560256146846,0.0486,True
37.80016210832356,-121.0977220351486,64.54560256146846,0.0489,False
37.80016194555105,-121.097721048485,64.54560256146846,0.0492,False
37.80016178179195,-121.09772006198467,64.54560256146846,0.0495,True
37.80016161704644,-121.09771907564864,64.54560256146846,0.0498,True
37.80016145131467,-121.0977180894778,64.54560256146846,0.0501,False
37.80016128459682,-121.0977171034732,64.54560256146846,0.0504,False
37.80016111689304,-121.0977161176358,64.54560256146846,0.0507,True
37.80016094820351,-121.0977151319666,64.54560256146846,0.051,True
37.8001607785284,-121.0977141464666,64.54560256146846,0.0513,False
37.80016060786787,-121.09771316113677,64.54560256146846,0.0516,False
37.8001604362221,-121.09771217597806,64.54560256146846,0.0519,True
37.80016026359125,-121.09771119099152,64.54560256146846,0.0522,False
37.80016008997551,-121.09771020617808,64.54560256146846,0.0525,True
37.80015991537503,-121.09770922153876,64.54560256146846,0.0527999999999999,False
37.80015973979001,-121.09770823707454,64.54560256146846,0.0530999999999999,False
37.80015956322061,-121.09770725278638,64.54560256146846,0.0533999999999999,True
37.800159385667015,-121.0977062686753,64.54560256146846,0.0537,False
37.80015920712939,-121.09770528474225,64.54560256146846,0.054,False
37.800159027607926,-121.09770430098824,64.54560256146846,0.0542999999999999,True
37.8001588471028,-121.09770331741424,64.54560256146846,0.0545999999999999,True
37.80015866561418,-121.09770233402124,64.54560256146846,0.0549,False
37.80015848314227,-121.0977013508102,64.54560256146846,0.0552,True
37.80015829968723,-121.09770036778217,64.54560256146846,0.0555,True
37.80015811524926,-121.09769938493804,64.54560256146846,0.0557999999999999,True
37.80015792982854,-121.09769840227884,64.54560256146846,0.0561,False
37.80015774342525,-121.09769741980558,64.54560256146846,0.0564,True
37.80015755603958,-121.0976964375192,64.54560256146846,0.0567,True
37.80015736767172,-121.0976954554207,64.54560256146846,0.0569999999999999,False
37.800157178321854,-121.09769447351104,64.54560256146846,0.0573,False
37.80015698799018,-121.09769349179126,64.54560256146846,0.0576,False
37.80015679667687,-121.09769251026228,64.54560256146846,0.0579,False
37.80015660438213,-121.09769152892513,64.54560256146846,0.0582,False
37.80015641110615,-121.09769054778072,64.54560256146846,0.0584999999999999,False
37.800156216849125,-121.0976895668301,64.54560256146846,0.0588,True
37.80015602161125,-121.0976885860742,64.54560256146846,0.0591,True
37.80015582539271,-121.09768760551408,64.54560256146846,0.0594,True
37.80015562819371,-121.09768662515064,64.54560256146846,0.0597,True
37.80015543001444,-121.09768564498488,64.54560256146846,0.06,True
37.80015523085511,-121.0976846650178,64.54560256146846,0.0603,False
37.80015503071591,-121.09768368525036,64.54560256146846,0.0606,True
37.80015482959705,-121.09768270568355,64.54560256146846,0.0609,False
37.80015462749872,-121.09768172631838,64.54560256146846,0.0612,False
37.80015442442112,-121.09768074715578,64.54560256146846,0.0615,True
37.80015422036447,-121.09767976819674,64.54560256146846,0.0618,True
37.80015401532895,-121.09767878944224,64.54560256146846,0.0621,True
37.80015380931479,-121.09767781089327,64.54560256146846,0.0624,False
37.800153602322176,-121.09767683255082,64.54560256146846,0.0626999999999999,False
37.80015339435133,-121.09767585441584,64.54560256146846,0.063,False
37.80015318540245,-121.09767487648932,64.54560256146846,0.0633,False
37.80015297547575,-121.09767389877224,64.54560256146846,0.0635999999999999,False
37.80015276457143,-121.09767292126556,64.54560256146846,0.0639,False
37.80015255268972,-121.09767194397028,64.54560256146846,0.0642,True
37.80015233983081,-121.09767096688738,64.54560256146846,0.0645,True
37.80015212599493,-121.09766999001782,64.54560256146846,0.0648,True
37.80015191118228,-121.0976690133626,64.54560256146846,0.0650999999999999,False
37.8001516953931,-121.09766803692266,64.54560256146846,0.0654,False
37.80015147862757,-121.097667060699,64.54560256146846,0.0657,False
37.80015126088593,-121.0976660846926,64.54560256146846,0.066,False
37.8001510421684,-121.09766510890442,64.54560256146846,0.0663,False
37.80015082247518,-121.09766413333546,64.54560256146846,0.0665999999999999,False
37.800150601806514,-121.09766315798667,64.54560256146846,0.0669,True
37.8001503801626,-121.09766218285904,64.54560256146846,0.0672,True
37.80015015754367,-121.09766120795356,64.54560256146846,0.0675,True
37.80014993394995,-121.09766023327116,64.54560256146846,0.0678,True
37.80014970938166,-121.09765925881284,64.54560256146846,0.0681,False
37.80014948383902,-121.0976582845796,64.54560256146846,0.0684,True
37.80014925732226,-121.09765731057236,64.54560256146846,0.0687,False
37.80014902983161,-121.09765633679214,64.54560256146846,0.069,False
37.80014880136729,-121.0976553632399,64.54560256146846,0.0693,False
37.80014857192953,-121.0976543899166,64.54560256146846,0.0696,False
37.80014834151857,-121.09765341682323,64.54560256146846,0.0699,False
37.80014811013463,-121.09765244396075,64.54560256146846,0.0702,False
37.80014787777794,-121.09765147133017,64.54560256146846,0.0705,False
37.800147644448735,-121.0976504989324,64.54560256146846,0.0708,True
37.80014741014725,-121.09764952676846,64.54560256146846,0.0711,True
37.80014717487372,-121.09764855483932,64.54560256146846,0.0714,False
37.80014693862837,-121.09764758314591,64.54560256146846,0.0717,True
37.80014670141146,-121.09764661168926,64.54560256146846,0.072,True
37.8001464632232,-121.09764564047028,64.54560256146846,0.0722999999999999,True
37.800146224063845,-121.09764466949,64.54560256146846,0.0726,False
37.800145983933625,-121.09764369874937,64.54560256146846,0.0728999999999999,False
37.80014574283279,-121.09764272824933,64.54560256146846,0.0732,True
37.80014550076157,-121.09764175799089,64.54560256146846,0.0735,True
37.800145257720224,-121.097640787975,64.54560256146846,0.0737999999999999,False
37.80014501370898,-121.09763981820264,64.54560256146846,0.0741,True
37.80014476872808,-121.09763884867478,64.54560256146846,0.0744,False
37.80014452277778,-121.09763787939238,64.54560256146846,0.0747,True
37.80014427585832,-121.09763691035644,64.54560256146846,0.075,True
37.80014402796994,-121.09763594156786,64.54560256146846,0.0752999999999999,False
37.8001437791129,-121.09763497302768,64.54560256146846,0.0756,False
37.800143529287446,-121.09763400473685,64.54560256146846,0.0759,True
37.80014327849383,-121.0976330366963,64.54560256146846,0.0762,True
37.80014302673229,-121.09763206890705,64.54560256146846,0.0765,True
37.80014277400309,-121.09763110137004,64.54560256146846,0.0768,False
37.80014252030649,-121.09763013408624,64.54560256146846,0.0771,False
37.80014226564272,-121.0976291670566,64.54560256146846,0.0774,True
37.80014201001205,-121.09762820028214,64.54560256146846,0.0777,False
37.800141753414735,-121.0976272337638,64.54560256146846,0.078,False
37.80014149585104,-121.0976262675025,64.54560256146846,0.0783,True
37.8001412373212,-121.09762530149928,64.54560256146846,0.0786,True
37.800140977825485,-121.09762433575506,64.54560256146846,0.0789,False
37.800140717364165,-121.09762337027082,64.54560256146846,0.0792,False
37.80014045593749,-121.09762240504752,64.54560256146846,0.0795,False
37.80014019354572,-121.09762144008614,64.54560256146846,0.0798,True
37.80013993018911,-121.09762047538764,64.54560256146846,0.0801,False
37.800139665867945,-121.09761951095297,64.54560256146846,0.0804,True
37.80013940058248,-121.0976185467831,64.54560256146846,0.0807,False
37.800139134332966,-121.097617582879,64.54560256146846,0.081,True
37.80013886711969,-121.09761661924162,64.54560256146846,0.0813,False
37.80013859894291,-121.09761565587196,64.54560256146846,0.0816,True
37.80013832980289,-121.09761469277092,64.54560256146846,0.0819,False
37.80013805969991,-121.09761372993954,64.54560256146846,0.0822,False
37.80013778863423,-121.09761276737872,64.54560256146846,0.0825,False
37.80013751660613,-121.09761180508946,64.54560256146846,0.0828,True
37.80013724361587,-121.0976108430727,64.54560256146846,0.0831,False
37.80013696966373,-121.09760988132942,64.54560256146846,0.0834,True
37.80013669474999,-121.09760891986058,64.54560256146846,0.0837,False
37.800136418874914,-121.09760795866713,64.54560256146846,0.084,True
37.80013614203878,-121.09760699775002,64.54560256146846,0.0843,False
37.800135864241874,-121.09760603711022,64.54560256146846,0.0846,False
37.80013558548447,-121.09760507674872,64.54560256146846,0.0849,False
37.80013530576684,-121.09760411666646,64.54560256146846,0.0852,True
37.80013502508926,-121.09760315686438,64.54560256146846,0.0855,False
37.80013474345203,-121.09760219734346,64.54560256146846,0.0858,False
37.80013446085541,-121.09760123810467,64.54560256146846,0.0861,True
37.8001341772997,-121.09760027914896,64.54560256146846,0.0864,True
37.80013389278517,-121.09759932047729,64.54560256146846,0.0866999999999999,True
37.80013360731212,-121.09759836209058,64.54560256146846,0.087,True
37.80013332088082,-121.09759740398984,64.54560256146846,0.0872999999999999,True
37.80013303349156,-121.097596446176,64.54560256146846,0.0876,True
37.80013274514463,-121.09759548865004,64.54560256146846,0.0878999999999999,True
37.80013245584033,-121.09759453141292,64.54560256146846,0.0881999999999999,False
37.80013216557892,-121.09759357446556,64.54560256146846,0.0885,True
37.80013187436072,-121.09759261780894,64.54560256146846,0.0887999999999999,False
37.80013158218601,-121.09759166144404,64.54560256146846,0.0891,True
37.800131289055074,-121.09759070537176,64.54560256146846,0.0894,True
37.80013099496822,-121.09758974959313,64.54560256146846,0.0896999999999999,False
37.80013069992573,-121.097588794109,64.54560256146846,0.09,False
37.8001304039279,-121.09758783892045,64.54560256146846,0.0902999999999999,False
37.80013010697504,-121.09758688402836,64.54560256146846,0.0906,True
37.80012980906743,-121.09758592943368,64.54560256146846,0.0909,False
37.80012951020537,-121.0975849751374,64.54560256146846,0.0911999999999999,False
37.80012921038917,-121.09758402114046,64.54560256146846,0.0915,True
37.800128909619126,-121.09758306744382,64.54560256146846,0.0917999999999999,True
37.80012860789553,-121.09758211404842,64.54560256146846,0.0921,True
37.80012830521869,-121.09758116095522,64.54560256146846,0.0924,False
37.80012800158891,-121.09758020816516,64.54560256146846,0.0926999999999999,False
37.80012769700649,-121.09757925567924,64.54560256146846,0.093,False
37.80012739147174,-121.09757830349837,64.54560256146846,0.0933,False
37.80012708498496,-121.09757735162349,64.54560256146846,0.0936,False
37.80012677754645,-121.09757640005556,64.54560256146846,0.0939,True
37.80012646915654,-121.09757544879558,64.54560256146846,0.0941999999999999,False
37.80012615981552,-121.09757449784443,64.54560256146846,0.0945,False
37.8001258495237,-121.09757354720314,64.54560256146846,0.0948,False
37.8001255382814,-121.0975725968726,64.54560256146846,0.0951,False
37.80012522608892,-121.09757164685377,64.54560256146846,0.0954,False
37.80012491294658,-121.0975706971476,64.54560256146846,0.0957,True
37.80012459885469,-121.09756974775506,64.54560256146846,0.096,False
37.80012428381356,-121.09756879867707,64.54560256146846,0.0963,True
37.80012396782352,-121.09756784991464,64.54560256146846,0.0966,False
37.80012365088486,-121.09756690146862,64.54560256146846,0.0969,False
37.80012333299793,-121.09756595334004,64.54560256146846,0.0972,True
37.80012301416302,-121.09756500552982,64.54560256146846,0.0975,False
37.80012269438046,-121.09756405803893,64.54560256146846,0.0978,True
37.800122373650574,-121.09756311086824,64.54560256146846,0.0981,True
37.80012205197367,-121.0975621640188,64.54560256146846,0.0984,False
37.80012172935009,-121.09756121749147,64.54560256146846,0.0987,True
37.80012140578013,-121.09756027128728,64.54560256146846,0.099,True
37.80012108126414,-121.09755932540712,64.54560256146846,0.0993,True
37.800120755802425,-121.09755837985196,64.54560256146846,0.0996,False
37.80012042939532,-121.0975574346227,64.54560256146846,0.0999,False
37.800120102043145,-121.09755648972036,64.54560256146846,0.1002,False
37.80011977374624,-121.0975555451458,64.54560256146846,0.1005,False
37.80011944450492,-121.09755460090004,64.54560256146846,0.1008,False
37.80011911431952,-121.09755365698398,64.54560256146846,0.1011,True
37.80011878319037,-121.09755271339858,64.54560256146846,0.1014,True
37.80011845111779,-121.0975517701448,64.54560256146846,0.1017,True
37.80011811810213,-121.09755082722354,64.54560256146846,0.102,False
37.80011778414372,-121.09754988463575,64.54560256146846,0.1023,True
37.80011744924288,-121.09754894238245,64.54560256146846,0.1026,False
37.80011711339996,-121.09754800046449,64.54560256146846,0.1029,False
37.80011677661529,-121.09754705888282,64.54560256146846,0.1032,False
37.80011643888921,-121.09754611763844,64.54560256146846,0.1035,True
37.80011610022205,-121.09754517673224,64.54560256146846,0.1038,True
37.80011576061416,-121.09754423616518,64.54560256146846,0.1041,True
37.800115420065865,-121.0975432959382,64.54560256146846,0.1044,False
37.80011507857751,-121.09754235605224,64.54560256146846,0.1047,False
37.80011473614945,-121.09754141650822,64.54560256146846,0.105,True
37.800114392782014,-121.09754047730712,64.54560256146846,0.1053,True
37.80011404847555,-121.09753953844984,64.54560256146846,0.1055999999999999,True
37.8001137032304,-121.09753859993737,64.54560256146846,0.1059,True
37.8001133570469,-121.09753766177056,64.54560256146846,0.1061999999999999,True
37.80011300992543,-121.09753672395044,64.54560256146846,0.1065,False
37.80011266186629,-121.0975357864779,64.54560256146846,0.1067999999999999,False
37.80011231286986,-121.09753484935388,64.54560256146846,0.1070999999999999,True
37.80011196293648,-121.09753391257937,64.54560256146846,0.1074,True
37.80011161206651,-121.0975329761552,64.54560256146846,0.1076999999999999,True
37.80011126026028,-121.0975320400824,64.54560256146846,0.108,True
37.80011090751816,-121.09753110436188,64.54560256146846,0.1083,False
37.80011055384049,-121.09753016899457,64.54560256146846,0.1085999999999999,True
37.80011019922763,-121.09752923398138,64.54560256146846,0.1089,False
37.80010984367994,-121.09752829932329,64.54560256146846,0.1091999999999999,False
37.800109487197766,-121.0975273650212,64.54560256146846,0.1095,True
37.80010912978147,-121.09752643107608,64.54560256146846,0.1098,True
37.80010877143141,-121.09752549748882,64.54560256146846,0.1100999999999999,True
37.800108412147935,-121.0975245642604,64.54560256146846,0.1104,True
37.80010805193142,-121.09752363139172,64.54560256146846,0.1106999999999999,False
37.80010769078221,-121.09752269888372,64.54560256146846,0.111,False
37.80010732870068,-121.09752176673732,64.54560256146846,0.1113,True
37.80010696568717,-121.0975208349535,64.54560256146846,0.1115999999999999,False
37.80010660174207,-121.09751990353314,64.54560256146846,0.1119,False
37.80010623686573,-121.0975189724772,64.54560256146846,0.1122,False
37.80010587105851,-121.0975180417866,64.54560256146846,0.1124999999999999,False
37.8001055043208,-121.09751711146228,64.54560256146846,0.1128,False
37.80010513665293,-121.09751618150511,64.54560256146846,0.1130999999999999,False
37.8001047680553,-121.09751525191614,64.54560256146846,0.1134,True
37.800104398528255,-121.0975143226962,64.54560256146846,0.1137,True
37.80010402807218,-121.09751339384628,64.54560256146846,0.1139999999999999,True
37.80010365668744,-121.09751246536725,64.54560256146846,0.1143,True
37.80010328437441,-121.09751153726008,64.54560256146846,0.1146,True
37.80010291113345,-121.09751060952568,64.54560256146846,0.1149,True
37.80010253696495,-121.09750968216498,64.54560256146846,0.1152,True
37.80010216186928,-121.09750875517894,64.54560256146846,0.1154999999999999,False
37.800101785846806,-121.09750782856842,64.54560256146846,0.1158,False
37.80010140889791,-121.09750690233442,64.54560256146846,0.1161,False
37.80010103102297,-121.09750597647782,64.54560256146846,0.1164,True
37.80010065222236,-121.09750505099956,64.54560256146846,0.1167,True
37.80010027249646,-121.09750412590056,64.54560256146846,0.1169999999999999,False
37.800099891845655,-121.09750320118174,64.54560256146846,0.1173,True
37.80009951027032,-121.09750227684404,64.54560256146846,0.1176,False
37.80009912777084,-121.0975013528884,64.54560256146846,0.1179,False
37.80009874434759,-121.09750042931567,64.54560256146846,0.1182,False
37.800098360000966,-121.09749950612688,64.54560256146846,0.1185,False
37.800097974731344,-121.09749858332286,64.54560256146846,0.1188,False
37.80009758853911,-121.0974976609046,64.54560256146846,0.1191,True
37.80009720142465,-121.09749673887296,64.54560256146846,0.1194,True
37.80009681338835,-121.09749581722892,64.54560256146846,0.1197,True
37.800096424430606,-121.09749489597336,64.54560256146846,0.12,True
37.8000960345518,-121.09749397510724,64.54560256146846,0.1203,False
37.80009564375232,-121.09749305463144,64.54560256146846,0.1206,False
37.80009525203256,-121.09749213454693,64.54560256146846,0.1209,True
37.800094859392914,-121.09749121485456,64.54560256146846,0.1212,False
37.800094465833766,-121.0974902955553,64.54560256146846,0.1215,False
37.80009407135552,-121.09748937665007,64.54560256146846,0.1218,True
37.80009367595857,-121.09748845813978,64.54560256146846,0.1221,True
37.800093279643306,-121.09748754002534,64.54560256146846,0.1224,False
37.80009288241012,-121.09748662230768,64.54560256146846,0.1227,True
37.80009248425942,-121.09748570498768,64.54560256146846,0.123,False
37.8000920851916,-121.09748478806632,64.54560256146846,0.1233,False
37.80009168520706,-121.09748387154448,64.54560256146846,0.1236,True
37.80009128430619,-121.09748295542308,64.54560256146846,0.1239,True
37.8000908824894,-121.09748203970304,64.54560256146846,0.1242,True
37.800090479757095,-121.0974811243853,64.54560256146846,0.1245,True
37.80009007610968,-121.09748020947072,64.54560256146846,0.1248,False
37.800089671547546,-121.09747929496024,64.54560256146846,0.1251,False
37.8000892660711,-121.0974783808548,64.54560256146846,0.1253999999999999,False
37.80008885968076,-121.09747746715529,64.54560256146846,0.1256999999999999,False
37.80008845237692,-121.09747655386262,64.54560256146846,0.126,False
37.80008804415999,-121.0974756409777,64.54560256146846,0.1263,True
37.80008763503037,-121.09747472850148,64.54560256146846,0.1266,False
37.800087224988495,-121.09747381643484,64.54560256146846,0.1268999999999999,True
37.80008681403475,-121.09747290477868,64.54560256146846,0.1271999999999999,True
37.80008640216956,-121.09747199353392,64.54560256146846,0.1275,False
37.80008598939333,-121.09747108270152,64.54560256146846,0.1278,False
37.80008557570647,-121.09747017228231,64.54560256146846,0.1281,True
37.80008516110939,-121.09746926227729,64.54560256146846,0.1284,True
