Latitude,Longitude,Altitude,Distance,Alignment,Distance_Sensors,Proximity,Wheel_Speed,Velocity,Hall_Effect,Emergency_Stop,Temperature,Humidity,Light_Level,Alignment_Label,Safety_Label,Collision_Avoidance_Label,Chaining_Unchaining_Label
37.417884471061015,-121.8108353844849,30.628426159461664,0.003,True,3.562906365844956,True,4.93430677848624,1.480292033545872,False,False,23.879721752613,41.0730530403184,901.752177370372,Aligned,Unsafe,High_Risk,Unchaining
37.4178844605612,-121.81083438454009,30.628426159461664,0.0032999999999999,True,0.9473924566434064,True,3.543528237601397,1.063058471280419,True,False,11.577739626383432,63.72970895866494,221.7856160925828,Aligned,Safe,High_Risk,Unchaining
37.41788444906146,-121.81083338460624,30.628426159461664,0.0036,True,3.4016643735713106,True,2.0418721387166947,0.6125616416150084,False,True,32.199118641613865,47.84304775483719,914.7575237836976,Aligned,Unsafe,High_Risk,Unchaining
37.417884436561785,-121.8108323846844,30.628426159461664,0.0039,True,4.302037555082836,False,1.2026148607748368,0.360784458232451,False,False,10.32379433060257,33.16407279010667,454.5426894725649,Aligned,Unsafe,Medium_Risk,Unchaining
37.4178844230622,-121.81083138477555,30.628426159461664,0.0042,True,4.405145357278419,False,2.1361077851200028,0.6408323355360008,False,False,22.52986779631861,65.66910961757972,28.27410677322595,Aligned,Unsafe,High_Risk,Unchaining
37.41788440856271,-121.81083038488072,30.628426159461664,0.0045,False,3.037569342273419,True,0.7097493699276669,0.2129248109783,False,False,10.25581108869431,65.87701347475866,56.13009168245031,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417884393063325,-121.8108293850009,30.628426159461664,0.0048,False,3.126917531277233,True,1.9974951152161955,0.5992485345648586,False,True,34.3665345799119,31.167958876588017,330.33136295975373,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788437656408,-121.81082838513706,30.628426159461664,0.0051,True,2.0925469277460245,True,4.777352704049564,1.4332058112148691,False,False,31.97773500653982,54.02537194082452,697.8038383999374,Aligned,Unsafe,High_Risk,Unchaining
37.41788435906497,-121.81082738529022,30.628426159461664,0.0054,True,1.6186314358216074,True,2.2270064954452766,0.668101948633583,True,False,11.341895063526996,30.361145765625693,639.8949942717885,Aligned,Safe,High_Risk,Unchaining
37.417884340566026,-121.81082638546138,30.628426159461664,0.0056999999999999,False,4.908789549921946,True,2.897083045653373,0.8691249136960119,False,False,33.865603932983,36.73724371999527,714.5828021580354,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788432106726,-121.81082538565155,30.628426159461664,0.006,True,4.401386249097052,True,3.2001624556506147,0.9600487366951844,False,False,31.42816059583921,42.10887192819256,610.8735900695239,Aligned,Unsafe,High_Risk,Unchaining
37.4178843005687,-121.81082438586172,30.628426159461664,0.0063,False,1.0178920611177595,False,2.7287208498791995,0.8186162549637598,False,True,25.37675312215441,53.30366298783861,124.41531020743156,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788427907036,-121.81082338609286,30.628426159461664,0.0065999999999999,False,4.09446207683225,True,1.8034411203833889,0.5410323361150167,False,True,33.00646409297818,52.609176954582,853.1711517266523,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788425657226,-121.81082238634602,30.628426159461664,0.0069,True,1.5481059148205427,True,1.763169748951268,0.5289509246853804,False,True,11.633368300239646,49.15490993176407,955.2807390903968,Aligned,Unsafe,High_Risk,Unchaining
37.41788423307442,-121.81082138662218,30.628426159461664,0.0072,True,2.8726508969864764,False,3.347049240720174,1.0041147722160522,True,True,27.268836583632865,36.41951533915579,875.6016884497512,Aligned,Unsafe,High_Risk,Unchaining
37.41788420857687,-121.81082038692232,30.628426159461664,0.0075,False,0.5971928617109454,False,2.480047550275189,0.7440142650825566,False,False,14.068917187754522,49.88059434865033,504.5256134498628,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788418307964,-121.81081938724748,30.628426159461664,0.0078,True,4.116488291707572,False,4.496405320563657,1.348921596169097,True,False,15.91420919025234,55.99879564874752,776.6600690701912,Aligned,Safe,High_Risk,Unchaining
37.41788415658274,-121.81081838759862,30.628426159461664,0.0081,True,0.6579864843654488,False,2.7304901538182804,0.8191470461454841,False,True,27.938914184019712,60.96441290423444,698.0219936689999,Aligned,Unsafe,High_Risk,Unchaining
37.41788412908621,-121.81081738797675,30.628426159461664,0.0084,False,3.409072456222212,False,4.6088052191175946,1.3826415657352784,True,True,29.5217749719233,32.3178899304799,750.3294431913365,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788410059007,-121.8108163883829,30.628426159461664,0.0087,True,4.6943143811242045,False,4.963789131439645,1.4891367394318935,False,True,18.19835721822232,37.983417137094754,315.35197826788783,Aligned,Unsafe,High_Risk,Unchaining
37.41788407109434,-121.81081538881804,30.628426159461664,0.009,True,1.261925076154669,False,1.6220869894281096,0.4866260968284328,True,True,27.058008772497587,40.69935344108307,546.6638422759248,Aligned,Unsafe,High_Risk,Unchaining
37.41788404059908,-121.81081438928317,30.628426159461664,0.0093,False,4.660084664963539,False,4.180926112063941,1.2542778336191822,True,True,32.97511449836221,54.25053676176579,328.4716681037539,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788400910429,-121.8108133897793,30.628426159461664,0.0096,False,1.3572449366605543,False,4.917201576368672,1.4751604729106016,False,True,21.199712494749225,36.02094715347389,514.9542178974808,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788397661001,-121.81081239030742,30.628426159461664,0.0099,True,4.620408261890407,True,4.025013913810319,1.2075041741430954,True,True,17.70782400248521,34.46325943090227,540.6658602029918,Aligned,Unsafe,High_Risk,Unchaining
37.41788394311627,-121.81081139086854,30.628426159461664,0.0102,False,1.1971928190861796,False,4.915052309654207,1.4745156928962622,True,False,33.40573400233247,62.064080330586286,195.0927144262536,Not_Aligned,Safe,High_Risk,Unchaining
37.41788390862312,-121.81081039146363,30.628426159461664,0.0105,True,1.65607292372962,True,0.6793826476975817,0.2038147943092745,True,True,16.437020560388255,33.38186787906896,836.5559287662613,Aligned,Unsafe,High_Risk,Unchaining
37.41788387313058,-121.81080939209374,30.628426159461664,0.0108,False,1.1974654806650475,True,2.7420996093894985,0.8226298828168496,True,False,19.9528347200114,68.05368727165983,333.9880975077885,Not_Aligned,Safe,High_Risk,Unchaining
37.41788383663868,-121.81080839275982,30.628426159461664,0.0110999999999999,False,3.8843133489767214,True,2.642036727424128,0.7926110182272385,True,True,26.25412134031227,59.913242019476726,301.1004869958335,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788379914748,-121.81080739346292,30.628426159461664,0.0113999999999999,True,4.126707679836423,False,3.971352974555557,1.191405892366667,True,False,20.83560403338923,62.77539794519549,321.8597496059581,Aligned,Safe,High_Risk,Unchaining
37.41788376065698,-121.810806394204,30.628426159461664,0.0117,False,4.402935883102096,True,4.342805509076957,1.302841652723087,False,True,16.956377283268374,63.90313168898668,819.7327571635553,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788372116726,-121.81080539498406,30.628426159461664,0.012,False,2.841924591244017,False,2.4278001052582203,0.7283400315774661,True,True,17.15664778530226,34.601073444342305,383.2188648561182,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788368067833,-121.81080439580413,30.628426159461664,0.0123,False,3.5144449882248656,False,4.502516698802086,1.3507550096406258,True,True,22.612240292393786,50.55635645676408,220.85220366195605,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788363919024,-121.81080339666516,30.628426159461664,0.0126,False,4.607023733349,False,1.4066291266024276,0.4219887379807283,True,True,34.69026966453308,60.93069590553949,514.6197067967581,Not_Aligned,Unsafe,Medium_Risk,Unchaining
37.41788359670304,-121.81080239756818,30.628426159461664,0.0129,True,2.3855275131788205,False,1.9388837076432828,0.5816651122929848,False,True,12.473371570727648,43.31944281765249,440.6861518604761,Aligned,Unsafe,High_Risk,Unchaining
37.417883553216754,-121.8108013985142,30.628426159461664,0.0131999999999999,False,2.541643708781125,True,4.456167663441719,1.3368502990325155,False,True,30.167228243088765,60.610779603636765,58.1961221380698,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788350873144,-121.8108003995042,30.628426159461664,0.0135,False,4.1774006494290985,False,2.981389364637789,0.8944168093913366,False,True,26.15150532491456,65.57678596704307,106.24318443072968,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788346324714,-121.8107994005392,30.628426159461664,0.0138,True,4.163214111535996,True,0.8922880152236552,0.2676864045670965,False,True,16.936635466251325,33.12710780331689,365.8812270824254,Aligned,Unsafe,High_Risk,Unchaining
37.4178834167639,-121.81079840162016,30.628426159461664,0.0141,True,1.3843089915169418,True,3.229370169111796,0.9688110507335388,False,False,14.05562953022014,55.46185677065152,998.3148913254556,Aligned,Unsafe,High_Risk,Unchaining
37.41788336928176,-121.81079740274812,30.628426159461664,0.0144,True,3.8444367418639978,True,3.5526720025717946,1.0658016007715383,True,True,22.549455949490348,64.49220648034485,551.0214999140042,Aligned,Unsafe,High_Risk,Unchaining
37.417883320800776,-121.81079640392406,30.628426159461664,0.0147,False,4.0771798599278135,True,3.8944477963787407,1.1683343389136225,False,True,27.27439368971156,47.78255676331132,704.9382084770897,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788327132099,-121.81079540514897,30.628426159461664,0.015,False,4.3910881254189285,True,4.870786915670112,1.4612360747010336,False,False,11.049803088587586,30.45127068409129,614.1100243554438,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417883220842455,-121.81079440642388,30.628426159461664,0.0153,False,4.010094371980783,True,4.186002204839773,1.255800661451932,False,True,30.68743153420204,53.17484975845974,110.94798779718762,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788316936522,-121.81079340774974,30.628426159461664,0.0156,False,3.6282136435953065,True,0.6498545679448329,0.1949563703834498,False,True,11.249360518424195,44.13407101357523,981.8817376284978,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417883116889335,-121.8107924091276,30.628426159461664,0.0158999999999999,False,2.975374088410012,False,3.364739758695152,1.0094219276085454,False,False,26.16538246540867,67.07103648224108,238.65349001497583,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417883063414855,-121.8107914105584,30.628426159461664,0.0162,False,3.9320331062886607,False,3.473664747316232,1.0420994241948696,False,True,27.026245423176224,56.29679472930697,98.85161934777788,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788300894184,-121.81079041204322,30.628426159461664,0.0165,True,4.843278401254804,True,0.934654427607326,0.2803963282821978,True,False,18.007845494289448,43.60550763975411,600.8016505136609,Aligned,Safe,High_Risk,Unchaining
37.417882953470325,-121.81078941358298,30.628426159461664,0.0168,True,2.9409922334703227,False,3.729076142000362,1.1187228426001088,False,True,28.46438437540489,44.17727106918896,92.06316183550322,Aligned,Unsafe,High_Risk,Unchaining
37.41788289700038,-121.81078841517872,30.628426159461664,0.0171,True,0.9837545627748696,False,1.8481959112684003,0.5544587733805202,True,True,20.610435994116514,59.89751593303856,628.0242498691525,Aligned,Unsafe,High_Risk,Unchaining
37.41788283953206,-121.81078741683145,30.628426159461664,0.0174,True,0.5090667497087409,True,0.627454271939935,0.1882362815819805,True,True,21.99850895778853,33.24543871532019,612.378788163628,Aligned,Unsafe,High_Risk,Unchaining
37.41788278106543,-121.81078641854212,30.628426159461664,0.0177,False,4.965113571876591,True,3.888777100822279,1.1666331302466837,False,True,22.241374492113323,42.888889651849865,374.7106221410527,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788272160053,-121.81078542031176,30.628426159461664,0.018,False,2.1431541680790787,False,3.90151733391662,1.170455200174986,False,True,26.066153655512235,44.51708208569629,78.3505456998007,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788266113743,-121.81078442214135,30.628426159461664,0.0183,False,4.950124247900237,True,2.618443833428288,0.7855331500284862,True,False,26.20588519830143,30.93592600890618,41.05523966187119,Not_Aligned,Safe,High_Risk,Unchaining
37.4178825996762,-121.81078342403194,30.628426159461664,0.0186,True,4.522418988140279,True,2.3100085321234163,0.6930025596370248,False,False,25.64692001701539,62.08425524371882,206.9524046445299,Aligned,Unsafe,High_Risk,Unchaining
37.41788253721688,-121.81078242598448,30.628426159461664,0.0189,False,3.875002697118112,False,4.712493023357291,1.4137479070071872,False,True,14.63296055512184,61.03322024918876,191.85766342269983,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788247375955,-121.81078142799996,30.628426159461664,0.0192,True,4.740553101109042,True,4.456480262467046,1.336944078740114,True,False,13.910689067469978,40.18594024860311,453.2040721617485,Aligned,Safe,High_Risk,Unchaining
37.41788240930427,-121.8107804300794,30.628426159461664,0.0195,False,3.73125663074456,False,0.8453511861561446,0.2536053558468433,False,False,30.48642381274749,30.485495423919765,485.53220280664897,Not_Aligned,Unsafe,Medium_Risk,Unchaining
37.4178823438511,-121.8107794322238,30.628426159461664,0.0198,True,0.7683094512799238,True,0.8702748214255249,0.2610824464276575,True,False,32.632546066720145,69.6109917884344,873.1259998813432,Aligned,Safe,High_Risk,Unchaining
37.417882277400096,-121.81077843443416,30.628426159461664,0.0201,False,1.645783242946759,True,4.398832869137237,1.319649860741171,True,False,31.40935065689294,49.91139712644025,759.4500287055193,Not_Aligned,Safe,High_Risk,Unchaining
37.41788220995135,-121.81077743671146,30.628426159461664,0.0204,False,2.330440394248188,True,4.568748800555477,1.370624640166643,True,True,24.136151516229248,61.144956849310674,201.4815334820652,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788214150491,-121.81077643905672,30.628426159461664,0.0207,True,2.905294670559081,True,1.909765334414236,0.5729296003242705,False,False,10.603807151452244,31.83725264822193,283.8628967230069,Aligned,Unsafe,High_Risk,Unchaining
37.41788207206085,-121.81077544147092,30.628426159461664,0.021,True,4.37350814036766,False,1.272381496176283,0.3817144488528848,True,True,27.360949029161777,63.986307154018384,813.3605864638181,Aligned,Unsafe,Medium_Risk,Unchaining
37.41788200161924,-121.81077444395504,30.628426159461664,0.0213,False,2.57373209092933,True,3.736546614773452,1.1209639844320356,True,False,32.37547864739054,68.15067938453129,139.34276187969596,Not_Aligned,Safe,High_Risk,Unchaining
37.417881930180144,-121.81077344651013,30.628426159461664,0.0216,False,3.4980665654971768,False,4.113818206449646,1.2341454619348935,False,False,16.315234303831648,61.76715790017974,643.5983237642814,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417881857743645,-121.81077244913712,30.628426159461664,0.0219,True,3.931347088861109,True,4.015439557513461,1.204631867254038,False,True,22.36371849215773,49.90980575217151,42.99970345766613,Aligned,Unsafe,High_Risk,Unchaining
37.417881784309806,-121.81077145183708,30.628426159461664,0.0221999999999999,True,2.8552903174660704,True,4.2967028418344775,1.2890108525503432,False,False,16.772720995987502,39.82132561752513,377.6631529369501,Aligned,Unsafe,High_Risk,Unchaining
37.41788170987871,-121.81077045461096,30.628426159461664,0.0225,True,1.7437487859089544,True,2.939725185669728,0.8819175557009185,False,False,24.473962017884915,44.37274971748536,211.9676535210041,Aligned,Unsafe,High_Risk,Unchaining
37.41788163445042,-121.81076945745978,30.628426159461664,0.0227999999999999,False,3.690728646063658,True,2.005021396639605,0.6015064189918814,False,False,15.610598808799116,50.55186260003341,741.0806436202522,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417881558025016,-121.81076846038452,30.628426159461664,0.0231,False,1.192715508210449,True,2.301478350824612,0.6904435052473835,True,True,31.22761174997342,64.77564051857036,186.75591437416227,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417881480602574,-121.81076746338618,30.628426159461664,0.0234,True,3.796407092724333,False,2.309026218035709,0.6927078654107126,False,True,16.420370535346528,42.324880349248886,294.5140956004595,Aligned,Unsafe,High_Risk,Unchaining
37.41788140218318,-121.81076646646576,30.628426159461664,0.0237,True,3.656496354035541,False,1.8453247403111943,0.5535974220933584,False,True,25.06771044267594,46.57445098759728,722.993685694271,Aligned,Unsafe,High_Risk,Unchaining
37.417881322766895,-121.81076546962429,30.628426159461664,0.024,True,1.2590520846710795,False,4.631555211342091,1.3894665634026273,False,True,33.30812734692924,33.22787663072116,548.1208107919656,Aligned,Unsafe,High_Risk,Unchaining
37.417881242353815,-121.81076447286269,30.628426159461664,0.0243,True,0.5825353806660218,False,2.7878267244765995,0.8363480173429798,False,False,16.175429217693754,60.91238423068829,923.5428079092476,Aligned,Unsafe,High_Risk,Unchaining
37.41788116094401,-121.81076347618202,30.628426159461664,0.0246,False,2.8248329707514834,False,3.081305326590832,0.9243915979772496,False,True,31.9859580593345,39.89203267839871,639.2001740109733,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788107853757,-121.81076247958326,30.628426159461664,0.0249,True,3.024722860249624,True,2.2656956629738354,0.6797086988921506,True,True,16.871073466855144,59.769011445213486,571.9868258411581,Aligned,Unsafe,High_Risk,Unchaining
37.417880995134574,-121.8107614830674,30.628426159461664,0.0252,False,0.7284040394575529,False,3.639590335186551,1.091877100555965,True,True,24.8721157146534,32.88896112544251,653.3552765736845,Not_Aligned,Unsafe,High_Risk,Unchaining
37.4178809107351,-121.81076048663544,30.628426159461664,0.0255,False,2.3413664163456023,True,0.5488454402175826,0.1646536320652747,False,True,12.930415881575051,51.5540598213458,489.7801765898486,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788082533923,-121.81075949028838,30.628426159461664,0.0258,False,4.6048688203360175,False,0.9250461387085482,0.2775138416125645,False,False,14.843797306911604,33.93469186905918,460.4987611049263,Not_Aligned,Unsafe,Medium_Risk,Unchaining
37.41788073894707,-121.8107584940272,30.628426159461664,0.0261,False,1.9387674526615315,False,4.416804118642324,1.325041235592697,False,False,26.430700409861053,39.22100598174056,4.006356671860778,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788065155868,-121.81075749785292,30.628426159461664,0.0263999999999999,True,2.3944413690365924,True,1.4051672042109569,0.421550161263287,True,True,10.179601554281334,59.31360249435374,917.8584609235164,Aligned,Unsafe,High_Risk,Unchaining
37.417880563174165,-121.81075650176656,30.628426159461664,0.0266999999999999,True,3.672114096623035,False,3.733603632944165,1.1200810898832494,True,False,10.723662564000414,62.30452643494392,47.50762526534391,Aligned,Safe,High_Risk,Unchaining
37.41788047379361,-121.81075550576904,30.628426159461664,0.027,False,3.922947734986724,True,3.0072194207585694,0.9021658262275708,True,False,31.63733886066266,64.66779352807363,385.1001524299503,Not_Aligned,Safe,High_Risk,Unchaining
37.4178803834171,-121.8107545098614,30.628426159461664,0.0272999999999999,True,4.267758702952254,True,4.661689849038675,1.3985069547116025,False,True,10.212335762009374,41.036608424241344,744.4974641275437,Aligned,Unsafe,High_Risk,Unchaining
37.41788029204472,-121.81075351404466,30.628426159461664,0.0276,False,0.8657922726591691,True,4.182072369867388,1.2546217109602165,True,False,24.092844619484744,67.30332304795729,962.830406787578,Not_Aligned,Safe,High_Risk,Unchaining
37.41788019967658,-121.81075251831976,30.628426159461664,0.0278999999999999,False,0.9168623681427894,True,3.3174261865636745,0.9952278559691023,False,True,26.748024021527133,42.55421936247911,233.61930136080372,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41788010631276,-121.81075152268777,30.628426159461664,0.0282,True,3.51881251101855,True,1.296602900674925,0.3889808702024774,False,False,26.44379463047249,37.05957522653747,986.4608702453218,Aligned,Unsafe,High_Risk,Unchaining
37.41788001195335,-121.8107505271496,30.628426159461664,0.0284999999999999,False,2.300760631615792,False,2.072127693890346,0.6216383081671039,False,True,33.27938520379503,55.24918984835779,964.0936242196276,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787991659845,-121.8107495317063,30.628426159461664,0.0288,True,2.6538047728504246,False,1.284278938894206,0.3852836816682617,False,False,17.197376970757002,31.192134813203907,712.9234567689978,Aligned,Unsafe,Medium_Risk,Unchaining
37.41787982024816,-121.81074853635886,30.628426159461664,0.0291,False,4.865800088125983,True,1.7557512770148886,0.5267253831044666,False,False,25.440709730815275,35.16325391597028,458.6286715237568,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787972290257,-121.81074754110828,30.628426159461664,0.0294,True,0.5507328181706854,False,0.8017496862191051,0.2405249058657315,False,True,12.269409090611536,37.437983957173074,717.2001121126534,Aligned,Unsafe,Medium_Risk,Unchaining
37.41787962456177,-121.81074654595552,30.628426159461664,0.0297,False,2.3391179477441457,True,4.446313803694855,1.3338941411084564,False,True,10.731466689848828,64.01156554435201,681.8642362459645,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787952522587,-121.8107455509016,30.628426159461664,0.03,True,2.52534176878558,False,4.473015531162713,1.341904659348814,True,True,27.50280213437623,41.72834076859023,941.9218955160542,Aligned,Unsafe,High_Risk,Unchaining
37.41787942489497,-121.81074455594752,30.628426159461664,0.0303,True,1.866537743877429,True,0.5807581163530995,0.1742274349059298,False,True,13.049561209785171,67.4976312353687,192.05623542283743,Aligned,Unsafe,High_Risk,Unchaining
37.41787932356917,-121.81074356109426,30.628426159461664,0.0306,False,3.6470662593611736,True,4.710060947154596,1.4130182841463788,False,True,10.218012902426509,34.98714959617187,910.5830961239384,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787922124856,-121.81074256634282,30.628426159461664,0.0309,False,2.545617099035685,True,2.930926567038881,0.8792779701116644,True,True,12.99294348127358,40.4097752069812,669.4730844597472,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417879117933246,-121.8107415716942,30.628426159461664,0.0312,True,0.6807498276893593,True,4.474282419872742,1.3422847259618225,False,True,22.61971401914723,42.95895038897229,145.35989874560696,Aligned,Unsafe,High_Risk,Unchaining
37.41787901362334,-121.81074057714942,30.628426159461664,0.0315,False,3.606534978456591,True,4.068431399668382,1.2205294199005146,True,True,20.587089918455263,33.12507585758433,276.98768394680627,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787890831895,-121.81073958270942,30.628426159461664,0.0317999999999999,False,1.530361237504824,True,3.1318318456741494,0.9395495537022448,True,True,31.315183008861865,39.18633811905302,34.701309144154365,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787880202016,-121.81073858837524,30.628426159461664,0.0321,False,2.378035307577269,True,2.971101930673705,0.8913305792021116,False,True,28.56755072330472,33.64561292763446,684.0797962098245,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787869472709,-121.81073759414784,30.628426159461664,0.0324,True,4.439818304064808,False,0.5850234903841796,0.1755070471152538,True,True,17.191046834772123,59.10523978587585,147.14846245644142,Aligned,Unsafe,Medium_Risk,Unchaining
37.417878586439855,-121.81073660002822,30.628426159461664,0.0327,True,4.752404157997333,False,3.263832638266948,0.9791497914800842,True,True,25.599711923073656,42.22141981921261,79.06794433278175,Aligned,Unsafe,High_Risk,Unchaining
37.41787847715855,-121.8107356060174,30.628426159461664,0.033,True,3.7186960673688727,False,1.8012934901851765,0.5403880470555529,True,False,20.684975798702784,69.64215241227394,258.974830825798,Aligned,Safe,High_Risk,Unchaining
37.41787836688329,-121.81073461211636,30.628426159461664,0.0332999999999999,False,1.906159303875266,True,2.343670381935309,0.7031011145805929,False,True,20.16614103470447,37.0695118955167,769.9217672213152,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787825561418,-121.8107336183261,30.628426159461664,0.0336,False,3.259130614216968,False,2.2526152242638235,0.675784567279147,False,False,10.449061479013665,37.436434726678826,739.2079120353267,Not_Aligned,Unsafe,High_Risk,Unchaining
37.41787814335135,-121.81073262464758,30.628426159461664,0.0339,True,3.4959875951063824,False,3.631232234831614,1.0893696704494842,True,True,12.743933695133672,54.720724486716335,512.1628819303512,Aligned,Unsafe,High_Risk,Unchaining
37.41787803009488,-121.81073163108184,30.628426159461664,0.0342,False,2.854257742542829,False,4.754892538711326,1.4264677616133978,True,False,33.36845726872216,37.99233179411742,223.6867781983919,Not_Aligned,Safe,High_Risk,Unchaining
37.41787791584491,-121.81073063762985,30.628426159461664,0.0345,False,4.626331073975656,False,1.5939663758710845,0.4781899127613253,True,False,32.44736035936482,35.160285117766634,879.3294610599485,Not_Aligned,Safe,High_Risk,Unchaining
37.417877800601545,-121.8107296442926,30.628426159461664,0.0348,False,1.710526473044055,True,0.6602633953160755,0.1980790185948226,True,True,12.353410558569768,37.83570075715585,367.19462438305794,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417877684364896,-121.8107286510711,30.628426159461664,0.0351,True,1.9159165654234425,False,2.863149614374126,0.8589448843122379,True,True,12.961531882354304,54.20145247201869,203.82347821334324,Aligned,Unsafe,High_Risk,Unchaining
37.417877567135086,-121.81072765796632,30.628426159461664,0.0354,True,3.755898987703624,True,4.029151040958284,1.208745312287485,True,False,19.58398758770401,47.15464833726608,599.6668399816759,Aligned,Safe,High_Risk,Unchaining
37.41787744891223,-121.81072666497928,30.628426159461664,0.0357,True,3.1785695330360872,False,2.8968086638437267,0.869042599153118,True,True,21.003204330312933,69.9351507335276,18.45078524834487,Aligned,Unsafe,High_Risk,Unchaining
37.41787732969645,-121.81072567211096,30.628426159461664,0.036,False,1.7671918646316254,False,3.974540267210098,1.1923620801630292,False,True,22.314861171073645,66.26870676704753,14.25401039926988,Not_Aligned,Unsafe,High_Risk,Unchaining
37.417877209487855,-121.81072467936234,30.628426159461664,0.0363,False,2.544341224841092,False,3.623627471932585,1.0870882415797751,True,False,23.036095344379675,33.33419480130162,40.9210948457196,Not_Aligned,Safe,High_Risk,Unchaining
