Latitude,Longitude,Altitude,Distance
37.775374653820364,-121.89770569282483,73.07121831391255,0.0123
37.77537461233228,-121.89770469368587,73.07121831391255,0.0126
37.77537456984507,-121.8977036945889,73.07121831391255,0.0129
37.77537452635879,-121.89770269553492,73.07121831391255,0.013199999999999998
37.77537448187348,-121.89770169652492,73.07121831391255,0.0135
37.77537443638918,-121.89770069755991,73.07121831391255,0.0138
37.775374389905934,-121.89769969864088,73.07121831391255,0.0141
37.775374342423795,-121.89769869976884,73.07121831391255,0.0144
37.77537429394281,-121.89769770094478,73.07121831391255,0.0147
37.77537424446302,-121.89769670216968,73.07121831391255,0.015
37.77537419398449,-121.89769570344458,73.07121831391255,0.015300000000000001
37.77537414250725,-121.89769470477046,73.07121831391255,0.015600000000000001
37.77537409003137,-121.8976937061483,73.07121831391255,0.015899999999999997
37.77537403655689,-121.89769270757913,73.07121831391255,0.0162
37.77537398208387,-121.89769170906393,73.07121831391255,0.0165
37.77537392661236,-121.8976907106037,73.07121831391255,0.0168
37.77537387014242,-121.89768971219945,73.07121831391255,0.0171
37.7753738126741,-121.89768871385216,73.07121831391255,0.0174
37.775373754207465,-121.89768771556284,73.07121831391255,0.0177
37.77537369474256,-121.89768671733248,73.07121831391255,0.018
37.77537363427947,-121.89768571916208,73.07121831391255,0.0183
37.77537357281823,-121.89768472105266,73.07121831391255,0.0186
37.77537351035892,-121.89768372300519,73.07121831391255,0.0189
37.77537344690158,-121.89768272502067,73.07121831391255,0.0192
37.775373382446304,-121.89768172710012,73.07121831391255,0.0195
37.77537331699313,-121.89768072924453,73.07121831391255,0.0198
37.77537325054213,-121.89767973145487,73.07121831391255,0.0201
37.775373183093386,-121.89767873373218,73.07121831391255,0.0204
37.775373114646946,-121.89767773607743,73.07121831391255,0.0207
37.77537304520288,-121.89767673849163,73.07121831391255,0.021
37.775372974761275,-121.89767574097576,73.07121831391255,0.021300000000000003
37.77537290332218,-121.89767474353084,73.07121831391255,0.0216
37.77537283088568,-121.89767374615785,73.07121831391255,0.0219
37.77537275745184,-121.8976727488578,73.07121831391255,0.022199999999999998
37.77537268302074,-121.89767175163169,73.07121831391255,0.0225
37.77537260759245,-121.8976707544805,73.07121831391255,0.022799999999999997
37.77537253116705,-121.89766975740524,73.07121831391255,0.0231
37.77537245374461,-121.8976687604069,73.07121831391255,0.0234
37.77537237532521,-121.89766776348648,73.07121831391255,0.0237
37.77537229590893,-121.89766676664499,73.07121831391255,0.024
37.77537221549585,-121.8976657698834,73.07121831391255,0.0243
37.77537213408605,-121.89766477320273,73.07121831391255,0.0246
37.775372051679604,-121.89766377660398,73.07121831391255,0.024900000000000002
37.77537196827661,-121.89766278008811,73.07121831391255,0.0252
37.775371883877135,-121.89766178365616,73.07121831391255,0.025500000000000002
37.77537179848127,-121.89766078730909,73.07121831391255,0.0258
37.775371712089104,-121.89765979104793,73.07121831391255,0.0261
37.77537162470072,-121.89765879487365,73.07121831391255,0.026399999999999996
37.7753715363162,-121.89765779878726,73.07121831391255,0.026699999999999998
37.775371446935644,-121.89765680278975,73.07121831391255,0.027
37.775371356559134,-121.89765580688213,73.07121831391255,0.027299999999999998
37.775371265186756,-121.89765481106538,73.07121831391255,0.0276
37.775371172818616,-121.89765381534049,73.07121831391255,0.027899999999999998
37.77537107945479,-121.89765281970848,73.07121831391255,0.0282
37.775370985095385,-121.89765182417032,73.07121831391255,0.028499999999999998
37.775370889740486,-121.89765082872702,73.07121831391255,0.0288
37.775370793390195,-121.89764983337957,73.07121831391255,0.0291
37.775370696044604,-121.89764883812899,73.07121831391255,0.0294
37.775370597703805,-121.89764784297623,73.07121831391255,0.0297
37.775370498367906,-121.89764684792232,73.07121831391255,0.03
37.775370398037005,-121.89764585296822,73.07121831391255,0.0303
37.7753702967112,-121.89764485811497,73.07121831391255,0.030600000000000002
37.77537019439059,-121.89764386336354,73.07121831391255,0.0309
37.77537009107528,-121.89764286871493,73.07121831391255,0.031200000000000002
37.77536998676538,-121.89764187417013,73.07121831391255,0.0315
37.77536988146098,-121.89764087973013,73.07121831391255,0.031799999999999995
37.7753697751622,-121.89763988539595,73.07121831391255,0.0321
37.77536966786913,-121.89763889116855,73.07121831391255,0.0324
37.77536955958189,-121.89763789704894,73.07121831391255,0.0327
37.77536945030059,-121.89763690303812,73.07121831391255,0.033
37.77536934002533,-121.89763590913708,73.07121831391255,0.033299999999999996
37.77536922875622,-121.89763491534681,73.07121831391255,0.0336
37.77536911649338,-121.8976339216683,73.07121831391255,0.0339
37.77536900323692,-121.89763292810255,73.07121831391255,0.0342
37.77536888898695,-121.89763193465056,73.07121831391255,0.0345
37.77536877374358,-121.89763094131332,73.07121831391255,0.0348
37.77536865750693,-121.89762994809182,73.07121831391255,0.0351
37.77536854027712,-121.89762895498704,73.07121831391255,0.0354
37.775368422054264,-121.897627962,73.07121831391255,0.0357
37.77536830283849,-121.89762696913166,73.07121831391255,0.036
37.77536818262989,-121.89762597638305,73.07121831391255,0.0363
37.775368061428615,-121.89762498375515,73.07121831391255,0.0366
37.77536793923476,-121.89762399124893,73.07121831391255,0.036899999999999995
37.77536781604847,-121.89762299886542,73.07121831391255,0.0372
37.77536769186986,-121.89762200660557,73.07121831391255,0.0375
37.775367566699046,-121.8976210144704,73.07121831391255,0.0378
37.775367440536165,-121.89762002246091,73.07121831391255,0.0381
37.77536731338133,-121.89761903057807,73.07121831391255,0.0384
37.775367185234686,-121.89761803882288,73.07121831391255,0.0387
37.77536705609634,-121.89761704719633,73.07121831391255,0.039
37.775366925966445,-121.89761605569943,73.07121831391255,0.0393
37.77536679484511,-121.89761506433314,73.07121831391255,0.0396
37.77536666273247,-121.89761407309847,73.07121831391255,0.0399
37.77536652962867,-121.89761308199641,73.07121831391255,0.0402
37.77536639553384,-121.89761209102795,73.07121831391255,0.0405
37.775366260448095,-121.89761110019408,73.07121831391255,0.0408
37.77536612437159,-121.89761010949579,73.07121831391255,0.041100000000000005
37.775365987304454,-121.89760911893407,73.07121831391255,0.0414
37.775365849246825,-121.89760812850992,73.07121831391255,0.0417
37.77536571019884,-121.89760713822432,73.07121831391255,0.042
37.775365570160645,-121.89760614807825,73.07121831391255,0.042300000000000004
37.77536542913237,-121.89760515807272,73.07121831391255,0.042600000000000006
37.775365287114155,-121.89760416820873,73.07121831391255,0.0429
37.77536514410615,-121.89760317848723,73.07121831391255,0.0432
37.7753650001085,-121.89760218890925,73.07121831391255,0.0435
37.775364855121346,-121.89760119947576,73.07121831391255,0.0438
37.775364709144824,-121.89760021018775,73.07121831391255,0.04409999999999999
37.77536456217909,-121.89759922104619,73.07121831391255,0.044399999999999995
37.775364414224285,-121.89759823205212,73.07121831391255,0.0447
37.775364265280565,-121.89759724320649,73.07121831391255,0.045
37.775364115348076,-121.89759625451029,73.07121831391255,0.0453
37.77536396442696,-121.89759526596453,73.07121831391255,0.045599999999999995
37.77536381251738,-121.89759427757018,73.07121831391255,0.045899999999999996
37.77536365961947,-121.89759328932823,73.07121831391255,0.0462
37.7753635057334,-121.89759230123967,73.07121831391255,0.0465
37.77536335085932,-121.8975913133055,73.07121831391255,0.0468
37.77536319499739,-121.89759032552668,73.07121831391255,0.047099999999999996
37.77536303814775,-121.89758933790424,73.07121831391255,0.0474
37.775362880310574,-121.89758835043912,73.07121831391255,0.0477
37.775362721486005,-121.89758736313235,73.07121831391255,0.048
37.775362561674214,-121.89758637598489,73.07121831391255,0.0483
37.77536240087535,-121.89758538899773,73.07121831391255,0.0486
37.77536223908958,-121.89758440217187,73.07121831391255,0.0489
37.77536207631707,-121.89758341550828,73.07121831391255,0.0492
37.775361912557976,-121.89758242900797,73.07121831391255,0.0495
37.77536174781246,-121.8975814426719,73.07121831391255,0.049800000000000004
37.7753615820807,-121.89758045650107,73.07121831391255,0.0501
37.775361415362845,-121.89757947049648,73.07121831391255,0.0504
37.77536124765907,-121.89757848465908,73.07121831391255,0.0507
37.77536107896954,-121.89757749898989,73.07121831391255,0.051000000000000004
37.77536090929443,-121.89757651348988,73.07121831391255,0.051300000000000005
37.7753607386339,-121.89757552816003,73.07121831391255,0.0516
37.77536056698813,-121.89757454300134,73.07121831391255,0.0519
37.77536039435728,-121.8975735580148,73.07121831391255,0.0522
37.77536022074153,-121.89757257320136,73.07121831391255,0.052500000000000005
37.77536004614106,-121.89757158856204,73.07121831391255,0.05279999999999999
37.77535987055604,-121.89757060409782,73.07121831391255,0.053099999999999994
37.77535969398664,-121.89756961980966,73.07121831391255,0.053399999999999996
37.77535951643304,-121.89756863569858,73.07121831391255,0.0537
37.775359337895416,-121.89756765176553,73.07121831391255,0.054
37.77535915837395,-121.89756666801152,73.07121831391255,0.054299999999999994
37.77535897786883,-121.89756568443752,73.07121831391255,0.054599999999999996
37.77535879638021,-121.89756470104452,73.07121831391255,0.0549
37.775358613908296,-121.89756371783349,73.07121831391255,0.0552
37.77535843045326,-121.89756273480543,73.07121831391255,0.0555
37.77535824601529,-121.89756175196132,73.07121831391255,0.055799999999999995
37.77535806059457,-121.89756076930213,73.07121831391255,0.0561
37.77535787419128,-121.89755978682886,73.07121831391255,0.0564
37.775357686805606,-121.89755880454248,73.07121831391255,0.0567
37.77535749843775,-121.89755782244399,73.07121831391255,0.056999999999999995
37.77535730908788,-121.89755684053434,73.07121831391255,0.0573
37.775357118756204,-121.89755585881454,73.07121831391255,0.0576
37.7753569274429,-121.89755487728556,73.07121831391255,0.0579
37.77535673514816,-121.89755389594839,73.07121831391255,0.0582
37.77535654187218,-121.897552914804,73.07121831391255,0.058499999999999996
37.77535634761515,-121.89755193385338,73.07121831391255,0.0588
37.77535615237727,-121.8975509530975,73.07121831391255,0.0591
37.775355956158734,-121.89754997253735,73.07121831391255,0.0594
37.77535575895973,-121.89754899217391,73.07121831391255,0.0597
37.77535556078047,-121.89754801200816,73.07121831391255,0.06
37.77535536162114,-121.89754703204109,73.07121831391255,0.0603
37.77535516148194,-121.89754605227365,73.07121831391255,0.0606
37.775354960363074,-121.89754507270685,73.07121831391255,0.0609
37.77535475826475,-121.89754409334166,73.07121831391255,0.061200000000000004
37.77535455518715,-121.89754311417906,73.07121831391255,0.0615
37.775354351130495,-121.89754213522002,73.07121831391255,0.0618
37.775354146094976,-121.89754115646552,73.07121831391255,0.0621
37.77535394008081,-121.89754017791655,73.07121831391255,0.062400000000000004
37.7753537330882,-121.8975391995741,73.07121831391255,0.06269999999999999
37.77535352511735,-121.8975382214391,73.07121831391255,0.063
37.77535331616848,-121.89753724351259,73.07121831391255,0.0633
37.775353106241774,-121.89753626579551,73.07121831391255,0.06359999999999999
37.775352895337456,-121.89753528828884,73.07121831391255,0.0639
37.77535268345574,-121.89753431099356,73.07121831391255,0.0642
37.775352470596836,-121.89753333391066,73.07121831391255,0.0645
37.775352256760954,-121.8975323570411,73.07121831391255,0.0648
37.77535204194831,-121.89753138038587,73.07121831391255,0.06509999999999999
37.775351826159124,-121.89753040394594,73.07121831391255,0.0654
37.775351609393596,-121.89752942772228,73.07121831391255,0.0657
37.77535139165196,-121.89752845171587,73.07121831391255,0.066
37.77535117293443,-121.8975274759277,73.07121831391255,0.0663
37.77535095324121,-121.89752650035874,73.07121831391255,0.06659999999999999
37.77535073257254,-121.89752552500995,73.07121831391255,0.0669
37.775350510928625,-121.89752454988232,73.07121831391255,0.0672
37.775350288309696,-121.89752357497683,73.07121831391255,0.0675
37.77535006471598,-121.89752260029444,73.07121831391255,0.0678
37.77534984014768,-121.89752162583612,73.07121831391255,0.0681
37.77534961460505,-121.89752065160287,73.07121831391255,0.0684
37.77534938808829,-121.89751967759564,73.07121831391255,0.0687
37.775349160597635,-121.89751870381542,73.07121831391255,0.069
37.77534893213332,-121.89751773026317,73.07121831391255,0.0693
37.77534870269556,-121.89751675693988,73.07121831391255,0.0696
37.7753484722846,-121.89751578384652,73.07121831391255,0.0699
37.775348240900655,-121.89751481098405,73.07121831391255,0.0702
37.775348008543965,-121.89751383835345,73.07121831391255,0.07050000000000001
37.77534777521476,-121.89751286595569,73.07121831391255,0.0708
37.77534754091327,-121.89751189379174,73.07121831391255,0.0711
37.77534730563974,-121.89751092186259,73.07121831391255,0.0714
37.7753470693944,-121.8975099501692,73.07121831391255,0.0717
37.77534683217748,-121.89750897871254,73.07121831391255,0.072
37.77534659398923,-121.89750800749357,73.07121831391255,0.07229999999999999
37.77534635482987,-121.89750703651328,73.07121831391255,0.0726
37.77534611469965,-121.89750606577263,73.07121831391255,0.07289999999999999
37.775345873598816,-121.8975050952726,73.07121831391255,0.0732
37.7753456315276,-121.89750412501417,73.07121831391255,0.0735
37.77534538848625,-121.89750315499829,73.07121831391255,0.07379999999999999
37.775345144475004,-121.89750218522593,73.07121831391255,0.0741
37.77534489949411,-121.89750121569806,73.07121831391255,0.0744
37.775344653543804,-121.89750024641566,73.07121831391255,0.0747
37.77534440662434,-121.89749927737971,73.07121831391255,0.075
37.77534415873597,-121.89749830859114,73.07121831391255,0.07529999999999999
37.77534390987893,-121.89749734005096,73.07121831391255,0.0756
37.77534366005347,-121.89749637176011,73.07121831391255,0.0759
37.775343409259854,-121.89749540371957,73.07121831391255,0.0762
37.77534315749832,-121.89749443593033,73.07121831391255,0.0765
37.77534290476912,-121.89749346839331,73.07121831391255,0.0768
37.77534265107251,-121.89749250110951,73.07121831391255,0.0771
37.775342396408746,-121.89749153407989,73.07121831391255,0.0774
37.77534214077808,-121.89749056730543,73.07121831391255,0.0777
37.77534188418076,-121.89748960078707,73.07121831391255,0.078
37.77534162661706,-121.89748863452579,73.07121831391255,0.0783
37.775341368087226,-121.89748766852256,73.07121831391255,0.0786
37.77534110859151,-121.89748670277834,73.07121831391255,0.0789
37.77534084813019,-121.8974857372941,73.07121831391255,0.0792
37.775340586703514,-121.89748477207081,73.07121831391255,0.0795
37.77534032431174,-121.89748380710942,73.07121831391255,0.0798
37.77534006095514,-121.89748284241091,73.07121831391255,0.0801
37.77533979663397,-121.89748187797623,73.07121831391255,0.0804
37.7753395313485,-121.89748091380638,73.07121831391255,0.08070000000000001
37.77533926509899,-121.89747994990228,73.07121831391255,0.081
37.77533899788572,-121.8974789862649,73.07121831391255,0.0813
37.775338729708935,-121.89747802289523,73.07121831391255,0.0816
37.77533846056892,-121.89747705979421,73.07121831391255,0.0819
37.77533819046594,-121.89747609696282,73.07121831391255,0.08220000000000001
37.77533791940026,-121.897475134402,73.07121831391255,0.0825
37.775337647372154,-121.89747417211274,73.07121831391255,0.0828
37.7753373743819,-121.89747321009598,73.07121831391255,0.08310000000000001
37.77533710042976,-121.8974722483527,73.07121831391255,0.0834
37.775336825516014,-121.89747128688386,73.07121831391255,0.08370000000000001
37.77533654964094,-121.89747032569039,73.07121831391255,0.084
37.77533627280481,-121.8974693647733,73.07121831391255,0.0843
37.7753359950079,-121.8974684041335,73.07121831391255,0.08460000000000001
37.775335716250495,-121.897467443772,73.07121831391255,0.0849
37.77533543653286,-121.89746648368974,73.07121831391255,0.08520000000000001
37.77533515585529,-121.89746552388766,73.07121831391255,0.0855
37.77533487421805,-121.89746456436674,73.07121831391255,0.0858
37.77533459162144,-121.89746360512795,73.07121831391255,0.08610000000000001
37.77533430806572,-121.89746264617223,73.07121831391255,0.0864
37.775334023551196,-121.89746168750055,73.07121831391255,0.08669999999999999
37.775333738078146,-121.89746072911386,73.07121831391255,0.087
37.775333451646844,-121.89745977101312,73.07121831391255,0.08729999999999999
37.77533316425759,-121.89745881319928,73.07121831391255,0.0876
37.77533287591066,-121.89745785567332,73.07121831391255,0.08789999999999999
37.77533258660635,-121.89745689843619,73.07121831391255,0.08819999999999999
37.77533229634495,-121.89745594148883,73.07121831391255,0.0885
37.77533200512675,-121.89745498483222,73.07121831391255,0.08879999999999999
37.77533171295204,-121.89745402846731,73.07121831391255,0.0891
37.7753314198211,-121.89745307239504,73.07121831391255,0.0894
37.77533112573425,-121.89745211661639,73.07121831391255,0.08969999999999999
37.77533083069176,-121.8974511611323,73.07121831391255,0.09
37.77533053469393,-121.89745020594373,73.07121831391255,0.09029999999999999
37.775330237741066,-121.89744925105163,73.07121831391255,0.0906
37.775329939833455,-121.89744829645697,73.07121831391255,0.0909
37.7753296409714,-121.89744734216069,73.07121831391255,0.09119999999999999
37.7753293411552,-121.89744638816374,73.07121831391255,0.0915
37.77532904038515,-121.8974454344671,73.07121831391255,0.09179999999999999
37.77532873866156,-121.8974444810717,73.07121831391255,0.0921
37.77532843598472,-121.8974435279785,73.07121831391255,0.0924
37.775328132354936,-121.89744257518845,73.07121831391255,0.09269999999999999
37.775327827772514,-121.89744162270252,73.07121831391255,0.093
37.77532752223777,-121.89744067052163,73.07121831391255,0.0933
37.775327215750984,-121.89743971864677,73.07121831391255,0.0936
37.77532690831248,-121.89743876707885,73.07121831391255,0.0939
37.775326599922565,-121.89743781581886,73.07121831391255,0.09419999999999999
37.775326290581546,-121.89743686486773,73.07121831391255,0.0945
37.77532598028973,-121.89743591422642,73.07121831391255,0.0948
37.775325669047426,-121.89743496389588,73.07121831391255,0.0951
37.77532535685494,-121.89743401387705,73.07121831391255,0.0954
37.775325043712606,-121.89743306417088,73.07121831391255,0.0957
37.77532472962071,-121.89743211477834,73.07121831391255,0.096
37.775324414579586,-121.89743116570037,73.07121831391255,0.0963
37.77532409858954,-121.8974302169379,73.07121831391255,0.0966
37.77532378165089,-121.8974292684919,73.07121831391255,0.0969
37.775323463763954,-121.89742832036332,73.07121831391255,0.0972
37.77532314492905,-121.8974273725531,73.07121831391255,0.0975
37.77532282514649,-121.89742642506219,73.07121831391255,0.0978
37.7753225044166,-121.89742547789153,73.07121831391255,0.0981
37.7753221827397,-121.89742453104208,73.07121831391255,0.0984
37.775321860116115,-121.89742358451477,73.07121831391255,0.0987
37.77532153654616,-121.89742263831056,73.07121831391255,0.099
37.775321212030164,-121.8974216924304,73.07121831391255,0.0993
37.77532088656845,-121.89742074687523,73.07121831391255,0.09960000000000001
37.77532056016135,-121.89741980164598,73.07121831391255,0.0999
37.77532023280917,-121.89741885674363,73.07121831391255,0.1002
37.775319904512266,-121.89741791216909,73.07121831391255,0.1005
37.77531957527094,-121.89741696792332,73.07121831391255,0.1008
37.77531924508554,-121.89741602400726,73.07121831391255,0.10110000000000001
37.77531891395639,-121.89741508042187,73.07121831391255,0.1014
37.775318581883816,-121.89741413716807,73.07121831391255,0.1017
37.77531824886816,-121.89741319424682,73.07121831391255,0.10200000000000001
37.77531791490974,-121.89741225165905,73.07121831391255,0.1023
37.77531758000891,-121.89741130940571,73.07121831391255,0.10260000000000001
37.77531724416599,-121.89741036748775,73.07121831391255,0.1029
37.77531690738132,-121.8974094259061,73.07121831391255,0.1032
37.77531656965524,-121.89740848466171,73.07121831391255,0.10350000000000001
37.775316230988075,-121.89740754375552,73.07121831391255,0.1038
37.77531589138018,-121.89740660318846,73.07121831391255,0.10410000000000001
37.77531555083189,-121.89740566296148,73.07121831391255,0.1044
37.77531520934354,-121.89740472307551,73.07121831391255,0.1047
37.77531486691548,-121.8974037835315,73.07121831391255,0.10500000000000001
37.77531452354804,-121.8974028443304,73.07121831391255,0.1053
37.775314179241576,-121.89740190547313,73.07121831391255,0.10559999999999999
37.77531383399642,-121.89740096696063,73.07121831391255,0.1059
37.77531348781293,-121.89740002879385,73.07121831391255,0.10619999999999999
37.77531314069145,-121.89739909097372,73.07121831391255,0.1065
37.77531279263232,-121.89739815350119,73.07121831391255,0.10679999999999999
37.77531244363589,-121.89739721637717,73.07121831391255,0.10709999999999999
37.77531209370251,-121.89739627960263,73.07121831391255,0.1074
37.775311742832535,-121.89739534317849,73.07121831391255,0.10769999999999999
37.77531139102631,-121.89739440710568,73.07121831391255,0.108
37.77531103828419,-121.89739347138516,73.07121831391255,0.1083
37.77531068460652,-121.89739253601783,73.07121831391255,0.10859999999999999
37.77531032999366,-121.89739160100466,73.07121831391255,0.1089
37.77530997444597,-121.89739066634657,73.07121831391255,0.10919999999999999
37.77530961796379,-121.89738973204449,73.07121831391255,0.1095
37.775309260547495,-121.89738879809936,73.07121831391255,0.1098
37.77530890219744,-121.8973878645121,73.07121831391255,0.11009999999999999
37.77530854291396,-121.89738693128368,73.07121831391255,0.1104
37.775308182697444,-121.89738599841499,73.07121831391255,0.11069999999999999
37.77530782154824,-121.89738506590699,73.07121831391255,0.111
37.7753074594667,-121.89738413376061,73.07121831391255,0.1113
37.7753070964532,-121.89738320197678,73.07121831391255,0.11159999999999999
37.7753067325081,-121.89738227055642,73.07121831391255,0.1119
37.77530636763176,-121.89738133950047,73.07121831391255,0.1122
37.77530600182454,-121.89738040880987,73.07121831391255,0.11249999999999999
37.77530563508682,-121.89737947848555,73.07121831391255,0.1128
37.77530526741896,-121.89737854852841,73.07121831391255,0.11309999999999999
37.775304898821325,-121.89737761893942,73.07121831391255,0.1134
37.77530452929428,-121.89737668971948,73.07121831391255,0.1137
37.7753041588382,-121.89737576086955,73.07121831391255,0.11399999999999999
37.77530378745347,-121.89737483239053,73.07121831391255,0.1143
37.775303415140435,-121.89737390428336,73.07121831391255,0.1146
37.77530304189948,-121.89737297654897,73.07121831391255,0.1149
37.775302667730976,-121.89737204918826,73.07121831391255,0.1152
37.7753022926353,-121.89737112220222,73.07121831391255,0.11549999999999999
37.77530191661283,-121.8973701955917,73.07121831391255,0.1158
37.775301539663936,-121.8973692693577,73.07121831391255,0.1161
37.775301161788995,-121.8973683435011,73.07121831391255,0.1164
37.77530078298838,-121.89736741802284,73.07121831391255,0.1167
37.775300403262484,-121.89736649292384,73.07121831391255,0.11699999999999999
37.77530002261168,-121.89736556820502,73.07121831391255,0.1173
37.77529964103635,-121.89736464386732,73.07121831391255,0.1176
37.77529925853686,-121.89736371991167,73.07121831391255,0.1179
37.77529887511362,-121.89736279633897,73.07121831391255,0.1182
37.77529849076699,-121.89736187315015,73.07121831391255,0.1185
37.77529810549737,-121.89736095034614,73.07121831391255,0.1188
37.77529771930514,-121.89736002792787,73.07121831391255,0.1191
37.775297332190675,-121.89735910589624,73.07121831391255,0.1194
37.77529694415438,-121.8973581842522,73.07121831391255,0.1197
37.77529655519663,-121.89735726299665,73.07121831391255,0.12
37.775296165317826,-121.89735634213052,73.07121831391255,0.1203
37.77529577451835,-121.89735542165472,73.07121831391255,0.1206
37.77529538279859,-121.89735450157019,73.07121831391255,0.12090000000000001
37.77529499015894,-121.89735358187784,73.07121831391255,0.1212
37.77529459659979,-121.89735266257858,73.07121831391255,0.1215
37.77529420212155,-121.89735174367335,73.07121831391255,0.1218
37.7752938067246,-121.89735082516306,73.07121831391255,0.1221
37.77529341040933,-121.89734990704862,73.07121831391255,0.12240000000000001
37.775293013176146,-121.89734898933095,73.07121831391255,0.1227
37.77529261502545,-121.89734807201097,73.07121831391255,0.123
37.77529221595763,-121.8973471550896,73.07121831391255,0.1233
37.775291815973084,-121.89734623856776,73.07121831391255,0.1236
37.77529141507222,-121.89734532244637,73.07121831391255,0.12390000000000001
37.775291013255426,-121.89734440672633,73.07121831391255,0.1242
37.77529061052312,-121.89734349140858,73.07121831391255,0.1245
37.7752902068757,-121.897342576494,73.07121831391255,0.12480000000000001
37.77528980231357,-121.89734166198353,73.07121831391255,0.1251
37.775289396837124,-121.89734074787808,73.07121831391255,0.12539999999999998
37.77528899044678,-121.89733983417857,73.07121831391255,0.12569999999999998
37.775288583142945,-121.8973389208859,73.07121831391255,0.126
37.77528817492601,-121.89733800800099,73.07121831391255,0.1263
37.7752877657964,-121.89733709552476,73.07121831391255,0.1266
37.77528735575452,-121.89733618345811,73.07121831391255,0.12689999999999999
37.775286944800776,-121.89733527180195,73.07121831391255,0.12719999999999998
37.77528653293558,-121.89733436055721,73.07121831391255,0.1275
37.77528612015935,-121.8973334497248,73.07121831391255,0.1278
37.775285706472495,-121.89733253930561,73.07121831391255,0.1281
37.77528529187542,-121.89733162930055,73.07121831391255,0.1284
37.77528487636855,-121.89733071971057,73.07121831391255,0.12869999999999998
37.7752844599523,-121.89732981053653,73.07121831391255,0.129
37.77528404262709,-121.89732890177936,73.07121831391255,0.1293
37.775283624393325,-121.89732799343999,73.07121831391255,0.1296
37.775283205251434,-121.8973270855193,73.07121831391255,0.1299
37.775282785201824,-121.89732617801819,73.07121831391255,0.13019999999999998
37.77528236424493,-121.89732527093759,73.07121831391255,0.1305
37.77528194238116,-121.8973243642784,73.07121831391255,0.1308
37.77528151961095,-121.89732345804154,73.07121831391255,0.1311
37.77528109593471,-121.89732255222789,73.07121831391255,0.1314
37.77528067135287,-121.89732164683838,73.07121831391255,0.13169999999999998
37.77528024586585,-121.8973207418739,73.07121831391255,0.132
37.77527981947408,-121.89731983733535,73.07121831391255,0.1323
37.775279392177985,-121.89731893322364,73.07121831391255,0.1326
37.77527896397799,-121.8973180295397,73.07121831391255,0.1329
37.77527853487453,-121.8973171262844,73.07121831391255,0.13319999999999999
37.77527810486803,-121.89731622345866,73.07121831391255,0.1335
37.77527767395891,-121.89731532106337,73.07121831391255,0.1338
37.77527724214762,-121.89731441909944,73.07121831391255,0.1341
37.77527680943458,-121.89731351756778,73.07121831391255,0.1344
37.77527637582022,-121.89731261646928,73.07121831391255,0.1347
37.77527594130498,-121.89731171580485,73.07121831391255,0.135
37.7752755058893,-121.89731081557538,73.07121831391255,0.1353
